    #         X           Y           Z        CHARGE     ATOM    DISTANCE
  -------------------------------------------------------------------------
    1     -5.1813      0.0000      0.3064      0.0381       5      0.5256
    2     -4.2700      0.0000     -0.4598      0.0037       5      0.6677
    3     -3.0549      2.3677     -0.3066      0.0060       1      0.4989
    4     -3.0549     -2.3676     -0.4598      0.0062      13      0.6051
    5      0.8942      0.0000     -0.3066      0.0020       3      0.5324
    6      4.2358     -2.3676      0.3064      0.0134      11      0.4272
    7      4.2358      2.3677      0.3064      0.0134      12      0.4276
    8      3.0207      0.0000     -0.3066      0.0180      10      0.3669
    9      3.6282      0.0000      0.3064      0.0052      10      0.5085
  -------------------------------------------------------------------------
