 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -0.010196 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000      0.324133      5.5666      222.73
     2      0.000000      0.000000      0.091754      5.5880      221.88
     3      0.000000      0.000000      0.184195      6.3984      193.77
     4      0.000000     -0.000000     -0.680705      6.5388      189.61
     5      0.000000     -0.000000     -1.299230      7.6238      162.63
     6     -0.000000      0.000000     -0.507010      9.6677      128.25
     7      0.000000     -0.000000     -1.120774      9.9183      125.01
     8      0.000000      0.000000     -1.331856     10.6458      116.46
     9     -0.000000     -0.000000     -0.975017     10.9245      113.49
    10      0.000000     -0.000000     -2.832583     12.0310      103.05
    11     -0.000000      0.000000      0.528544     12.1659      101.91
    12     -0.000000     -0.000000      2.314885     13.9359       88.97
    13      0.000000      0.000000      2.054532     14.0073       88.51
    14     -0.000000     -0.000000      1.761425     14.6822       84.45
    15     -0.000000     -0.000000      1.452028     14.7656       83.97
    16     -0.000000      0.000000      2.236620     14.7945       83.80
    17      0.000000      0.000000     -0.820682     15.4981       80.00
    18     -0.000000     -0.000000      0.270400     15.5711       79.62
    19      0.000000      0.000000      0.797618     15.8180       78.38
    20      0.000000     -0.000000      0.550649     16.0391       77.30
    21     -0.000000      0.000000      0.619810     16.1770       76.64
    22      0.000000     -0.000000     -0.877411     16.2505       76.30
    23     -0.000000      0.000000      1.272605     16.5559       74.89
    24      0.000000     -0.000000      0.732451     16.7129       74.18
    25      0.000000      0.000000      1.458006     16.7940       73.83
    26     -0.000000     -0.000000      1.126168     16.8817       73.44
    27      0.000000      0.000000      0.866152     17.0002       72.93
    28     -0.000000      0.000000      3.177903     17.2743       71.77
    29      0.000000      0.000000     -1.386501     17.8740       69.37
    30      0.000000     -0.000000      0.230444     17.8810       69.34
