0  -3101.207224314291
1  -3095.640624314291
2  -3095.619224314291
3  -3094.808824314291
4  -3094.6684243142913
5  -3093.5834243142913
6  -3091.539524314291
7  -3091.2889243142913
8  -3090.5614243142913
9  -3090.282724314291
10  -3089.176224314291
11  -3089.041324314291
12  -3087.271324314291
13  -3087.199924314291
14  -3086.525024314291
15  -3086.441624314291
16  -3086.412724314291
17  -3085.7091243142913
18  -3085.636124314291
19  -3085.389224314291
20  -3085.168124314291
21  -3085.030224314291
22  -3084.956724314291
23  -3084.6513243142913
24  -3084.494324314291
25  -3084.4132243142913
26  -3084.325524314291
27  -3084.207024314291
28  -3083.932924314291
29  -3083.3332243142913
30  -3083.3262243142913
