 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000    0.222615 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1     0.0000000     0.9294419    -0.0000000     5.20660     0.11019
     0     2    -0.0000000     0.0000000     0.0000000     5.42170     0.00000
     0     3     0.0000000     0.4438734    -0.0000000     6.06470     0.02927
     0     4     0.0000000    -0.0000000     0.3704352     6.21380     0.02089
     0     5     0.0000000    -0.0000000    -0.0000000     7.82170     0.00000
     0     6     0.0000000    -0.6619817     0.0000000     9.31980     0.10006
     0     7     0.0000000    -1.1834301    -0.0000000     9.69520     0.33266
     0     8    -0.0000000    -0.0000000    -0.0606342    10.07760     0.00091
     0     9    -0.0000000     0.0000000     0.0000000    10.53180     0.00000
     0    10    -0.0000000     0.3735778    -0.0000000    11.44420     0.03913
     0    11     0.0000000     0.0000000     0.9342412    12.20640     0.26101
     0    12    -0.0000000    -0.0000000     0.1755662    14.23230     0.01075
     0    13     0.0000000    -0.1984614    -0.0000000    14.30940     0.01381
     0    14    -0.0858020    -0.0000000     0.0000000    14.48750     0.00261
     0    15     0.0000000    -0.3328242    -0.0000000    15.10940     0.04100
     0    16    -0.0000000     0.0000000    -0.3539172    15.18380     0.04660
     0    17    -0.0000000     0.0000000    -0.0688471    15.35180     0.00178
     0    18    -0.5566047    -0.0000000    -0.0000000    15.45450     0.11730
     0    19    -0.0000000     0.0000000    -0.5297408    16.04690     0.11033
     0    20     0.0000000    -0.1066554    -0.0000000    16.04690     0.00447
     0    21     0.4791292     0.0000000    -0.0000000    16.89740     0.09503
     0    22     0.2142343     0.0000000    -0.0000000    17.54310     0.01973
     0    23    -0.0000000    -0.0000000    -0.0725965    17.61120     0.00227
     0    24    -0.0000000     0.0000000     0.4005019    18.14870     0.07132
     0    25    -0.4019789     0.0000000     0.0000000    18.18880     0.07201
     0    26     0.0000000    -0.0000000     0.2440912    18.41340     0.02688
     0    27    -0.0000000     0.0000000    -0.0000000    18.49480     0.00000
     0    28    -0.0000000     0.3004679     0.0000000    18.54590     0.04102
     0    29    -0.2371457    -0.0000000     0.0000000    18.65310     0.02570
     0    30     0.0000000    -0.0000000     0.2909922    18.70110     0.03880
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1     0.0000000    -0.0000000     6.4946618     0.00000     0.00000
     1     2     2.7000256     0.0000000     0.0000000     0.21510     0.03842
     1     3    -0.0000000    -0.0000000     2.9391735     0.85810     0.18161
     1     4    -0.0000000     3.0933395     0.0000000     1.00720     0.23612
     1     5    -1.5394300    -0.0000000     0.0000000     2.61510     0.15183
     1     6     0.0000000     0.0000000     0.4921692     4.11320     0.02441
     1     7     0.0000000    -0.0000000    -0.3752626     4.48860     0.01549
     1     8     0.0000000    -0.5863585     0.0000000     4.87100     0.04103
     1     9    -0.7314901     0.0000000     0.0000000     5.32520     0.06981
     1    10     0.0000000    -0.0000000    -0.1668289     6.23760     0.00425
     1    11    -0.0000000     0.0271039     0.0000000     6.99980     0.00013
     1    12     0.0000000    -0.3376832    -0.0000000     9.02570     0.02521
     1    13    -0.0000000    -0.0000000    -0.6434148     9.10280     0.09232
     1    14    -0.0000000     0.0000000    -0.0000000     9.28090     0.00000
     1    15     0.0000000    -0.0000000    -0.0139115     9.90280     0.00005
     1    16     0.0000000     0.5796706    -0.0000000     9.97720     0.08214
     1    17     0.0000000     0.7966701    -0.0000000    10.14520     0.15775
     1    18    -0.0000000     0.0000000     0.0000000    10.24790     0.00000
