 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -0.648749 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000     -0.000000     -0.248969      4.8423      256.04
     2      0.000000      0.000000      1.272153      6.5237      190.05
     3     -0.000000      0.000000     -0.453366      7.3165      169.46
     4      0.000000     -0.000000     -0.019428      7.4623      166.15
     5     -0.000000     -0.000000     -0.136921      7.9776      155.42
     6     -0.000000     -0.000000      1.571793     10.2521      120.94
     7      0.000000     -0.000000     -3.381271     10.9180      113.56
     8     -0.000000     -0.000000      0.908750     11.0365      112.34
     9      0.000000     -0.000000      0.216118     11.3171      109.55
    10      0.000000     -0.000000     -1.505875     11.9080      104.12
    11      0.000000      0.000000      1.818833     12.0969      102.49
    12      0.000000     -0.000000     -0.608947     12.2158      101.49
    13      0.000000      0.000000     -1.143808     12.2927      100.86
    14      0.000000      0.000000      1.645206     12.5331       98.93
    15     -0.000000      0.000000      0.235316     12.9692       95.60
    16      0.000000     -0.000000      0.781683     12.9881       95.46
    17     -0.000000     -0.000000      2.137761     13.0997       94.65
    18     -0.000000     -0.000000     -2.273338     13.3860       92.62
    19     -0.000000      0.000000      0.263943     13.4570       92.13
    20     -0.000000     -0.000000      1.235122     13.5035       91.82
    21     -0.000000     -0.000000      0.002143     13.8904       89.26
    22      0.000000      0.000000      1.385972     13.9812       88.68
    23     -0.000000     -0.000000      1.012132     14.0855       88.02
    24     -0.000000      0.000000     -0.894799     14.8614       83.43
    25     -0.000000      0.000000      0.902277     15.0920       82.15
    26      0.000000     -0.000000     -0.044001     15.1414       81.88
    27     -0.000000     -0.000000     -0.184617     15.4337       80.33
    28      0.000000      0.000000      1.599628     15.4775       80.11
    29     -0.000000     -0.000000      0.153152     15.7983       78.48
    30     -0.000000     -0.000000      2.737243     15.8708       78.12
