 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -1.468351 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000      0.000000      0.382762      2.0209      613.51
     2      0.000000      0.000000     -0.343065      5.1831      239.21
     3      0.000000      0.000000     -0.398221      5.4822      226.16
     4      0.000000     -0.000000      1.270157      6.1766      200.73
     5     -0.000000     -0.000000      1.293089      7.0543      175.76
     6      0.000000     -0.000000      0.888352      7.4007      167.53
     7      0.000000      0.000000     -2.737911      7.5495      164.23
     8      0.000000      0.000000      1.857605      8.0482      154.05
     9     -0.000000     -0.000000      0.336369      8.2013      151.18
    10      0.000000      0.000000      1.636699      8.6040      144.10
    11      0.000000      0.000000      1.570857      9.0909      136.38
    12      0.000000      0.000000      1.190308      9.1299      135.80
    13      0.000000      0.000000      0.946588      9.7510      127.15
    14      0.000000     -0.000000      2.433358     10.2046      121.50
    15      0.000000      0.000000      0.867412     10.2480      120.98
    16     -0.000000     -0.000000      1.900961     10.2722      120.70
    17      0.000000      0.000000      0.019415     10.7209      115.65
    18     -0.000000     -0.000000      1.057086     11.2823      109.89
    19      0.000000      0.000000      0.321579     11.4575      108.21
    20      0.000000      0.000000      1.129490     11.4686      108.11
    21      0.000000      0.000000     -3.137989     11.6363      106.55
    22      0.000000      0.000000      0.206719     11.6608      106.33
    23      0.000000     -0.000000     -0.399738     11.7950      105.12
    24      0.000000      0.000000      0.979621     12.0247      103.11
    25      0.000000      0.000000     -1.610386     12.2306      101.37
    26      0.000000     -0.000000     -2.660516     12.4430       99.64
    27      0.000000      0.000000     -3.977554     12.8928       96.17
    28      0.000000     -0.000000      0.487075     13.1615       94.20
    29      0.000000     -0.000000     -0.829418     13.1933       93.98
    30      0.000000     -0.000000      0.068139     13.4732       92.02
