 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000    0.268202 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000     -0.432640      5.1304      241.67
     2      0.000000      0.000000      0.384507      5.3747      230.68
     3     -0.000000     -0.000000      0.663950      6.0018      206.58
     4     -0.000000     -0.000000     -0.865073      6.1530      201.50
     5     -0.000000      0.000000     -1.516635      7.8771      157.40
     6      0.000000      0.000000     -1.358072      9.2520      134.01
     7      0.000000     -0.000000      0.040311      9.6578      128.38
     8     -0.000000     -0.000000     -1.125238      9.9649      124.42
     9      0.000000      0.000000     -0.515698     10.4569      118.57
    10     -0.000000      0.000000     -2.869771     11.3238      109.49
    11     -0.000000     -0.000000      0.609173     12.2176      101.48
    12     -0.000000      0.000000      1.832545     14.2299       87.13
    13     -0.000000     -0.000000      1.777286     14.2378       87.08
    14      0.000000      0.000000      2.717038     14.5385       85.28
    15      0.000000     -0.000000      1.639145     15.1412       81.89
    16     -0.000000      0.000000      1.189471     15.2049       81.54
    17     -0.000000     -0.000000      0.467866     15.3660       80.69
    18      0.000000      0.000000      0.010781     15.4400       80.30
    19     -0.000000     -0.000000     -1.033619     16.0310       77.34
    20     -0.000000      0.000000      0.880697     16.0317       77.34
    21     -0.000000      0.000000      0.717949     17.0588       72.68
    22     -0.000000      0.000000      3.348710     17.6387       70.29
    23     -0.000000     -0.000000      0.729858     17.9153       69.21
    24     -0.000000     -0.000000     -1.799776     18.2903       67.79
    25      0.000000     -0.000000      0.717267     18.3203       67.68
    26      0.000000      0.000000      0.791261     18.5981       66.66
    27      0.000000      0.000000      0.785543     18.7538       66.11
    28      0.000000      0.000000      1.384915     18.7757       66.03
    29     -0.000000     -0.000000      0.698656     18.8937       65.62
    30     -0.000000     -0.000000      0.591947     18.8951       65.62
