 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -0.933611 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000      0.000000     -0.203329      4.0905      303.10
     2      0.000000     -0.000000      1.850583      6.8209      181.77
     3      0.000000     -0.000000     -0.452219      7.6109      162.90
     4     -0.000000      0.000000      0.485842      7.7963      159.03
     5      0.000000      0.000000      0.392127      8.3009      149.36
     6      0.000000      0.000000      0.419686      9.3621      132.43
     7      0.000000      0.000000      0.261233      9.7808      126.76
     8     -0.000000      0.000000      1.919231     10.3331      119.99
     9      0.000000      0.000000     -1.264245     10.3500      119.79
    10      0.000000     -0.000000      2.155352     10.6397      116.53
    11     -0.000000      0.000000     -3.416024     11.3384      109.35
    12      0.000000     -0.000000     -0.278274     11.5055      107.76
    13     -0.000000      0.000000      0.852695     11.5818      107.05
    14      0.000000     -0.000000      2.011473     11.9004      104.18
    15      0.000000      0.000000     -1.699190     12.2547      101.17
    16     -0.000000      0.000000      0.483250     12.3311      100.55
    17     -0.000000      0.000000      1.008533     12.5142       99.07
    18      0.000000     -0.000000     -0.347640     12.7376       97.34
    19      0.000000     -0.000000     -0.687107     12.8725       96.32
    20     -0.000000      0.000000      1.294292     12.9249       95.93
    21      0.000000     -0.000000      1.376582     13.0423       95.06
    22      0.000000      0.000000      1.104984     13.4582       92.13
    23      0.000000      0.000000     -1.604430     13.6897       90.57
    24     -0.000000      0.000000      1.871219     13.7727       90.02
    25      0.000000     -0.000000     -1.792886     13.9592       88.82
    26     -0.000000      0.000000     -0.379439     14.2908       86.76
    27      0.000000      0.000000     -0.409191     14.5230       85.37
    28     -0.000000      0.000000      0.283722     14.9789       82.77
    29      0.000000      0.000000     -2.430265     15.0109       82.60
    30     -0.000000      0.000000      2.663441     15.1901       81.62
