0  -3112.5971206385325
1  -3110.9981206385323
2  -3108.4212206385323
3  -3107.9826206385324
4  -3107.7151206385324
5  -3106.7706206385324
6  -3105.6449206385323
7  -3105.4299206385326
8  -3104.9131206385323
9  -3104.5666206385326
10  -3104.0073206385323
11  -3103.9278206385325
12  -3103.8585206385324
13  -3103.2601206385325
14  -3103.1457206385326
15  -3102.9277206385323
16  -3102.4819206385323
17  -3102.3841206385323
18  -3101.8199206385325
19  -3101.7424206385326
20  -3101.5097206385326
21  -3101.4979206385324
22  -3101.4747206385323
23  -3101.0364206385325
24  -3100.9835206385324
25  -3100.4767206385327
26  -3100.3578206385323
27  -3100.1281206385324
28  -3100.0591206385325
29  -3099.5807206385325
30  -3099.4638206385325
