 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000   -1.042867 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000     -0.130453      3.7387      331.62
     2     -0.000000     -0.000000      2.125680      6.8974      179.75
     3     -0.000000     -0.000000     -0.437399      7.6699      161.65
     4     -0.000000      0.000000      0.732782      7.8939      157.06
     5      0.000000     -0.000000      0.616026      8.4076      147.47
     6     -0.000000     -0.000000      0.247592      8.6662      143.07
     7     -0.000000     -0.000000      0.098203      9.0045      137.69
     8     -0.000000     -0.000000     -1.570088      9.7058      127.74
     9     -0.000000     -0.000000      2.297252     10.0911      122.86
    10     -0.000000     -0.000000      2.113650     10.3220      120.12
    11     -0.000000     -0.000000     -0.484195     10.9454      113.28
    12     -0.000000      0.000000      0.892312     11.0634      112.07
    13     -0.000000     -0.000000     -3.396800     11.4596      108.19
    14     -0.000000     -0.000000      2.246599     11.6536      106.39
    15      0.000000     -0.000000      0.599781     11.7835      105.22
    16     -0.000000     -0.000000      0.739808     12.2707      101.04
    17      0.000000     -0.000000     -1.695932     12.3241      100.60
    18     -0.000000     -0.000000      0.133449     12.5222       99.01
    19     -0.000000      0.000000      1.292743     12.6903       97.70
    20     -0.000000     -0.000000      1.312591     12.7512       97.23
    21     -0.000000     -0.000000     -1.173354     13.0009       95.37
    22      0.000000     -0.000000      1.332350     13.2153       93.82
    23     -0.000000     -0.000000      1.724988     13.2273       93.73
    24     -0.000000      0.000000     -0.954114     13.5496       91.50
    25     -0.000000     -0.000000     -2.113887     13.6807       90.63
    26     -0.000000      0.000000     -0.532209     14.0414       88.30
    27      0.000000     -0.000000     -0.376160     14.2558       86.97
    28      0.000000     -0.000000      0.081976     14.3071       86.66
    29     -0.000000     -0.000000     -3.038314     14.6232       84.79
    30     -0.000000     -0.000000      2.596741     14.8967       83.23
