 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -1.525202 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000     -0.000000      0.480940      1.7722      699.61
     2      0.000000     -0.000000     -0.358942      4.5959      269.77
     3      0.000000     -0.000000     -0.477918      4.9838      248.77
     4      0.000000     -0.000000      0.579451      5.4651      226.87
     5      0.000000     -0.000000     -0.129694      6.5248      190.02
     6     -0.000000      0.000000      2.117905      6.9906      177.36
     7      0.000000     -0.000000     -2.868214      7.3201      169.38
     8     -0.000000      0.000000      1.352120      7.8827      157.29
     9      0.000000      0.000000      2.015708      8.0401      154.21
    10     -0.000000     -0.000000      1.779654      8.5983      144.20
    11      0.000000      0.000000      1.441176      8.8086      140.75
    12      0.000000      0.000000      1.263690      8.8971      139.35
    13     -0.000000     -0.000000      1.003787      9.5071      130.41
    14      0.000000      0.000000      0.609488      9.7395      127.30
    15      0.000000      0.000000      2.234750      9.9046      125.18
    16      0.000000      0.000000      2.282395     10.1748      121.85
    17     -0.000000      0.000000      0.005965     10.4330      118.84
    18      0.000000      0.000000      1.388272     10.9751      112.97
    19      0.000000      0.000000      0.337712     11.2043      110.66
    20     -0.000000     -0.000000      0.368327     11.2665      110.05
    21      0.000000     -0.000000      0.233307     11.3286      109.44
    22      0.000000      0.000000     -1.328950     11.3637      109.11
    23     -0.000000     -0.000000     -3.140723     11.5965      106.92
    24     -0.000000     -0.000000      0.937928     11.7940      105.12
    25      0.000000     -0.000000     -1.609417     12.1697      101.88
    26      0.000000      0.000000     -1.264077     12.2902      100.88
    27     -0.000000     -0.000000     -4.055010     12.6448       98.05
    28      0.000000      0.000000      0.897380     12.8208       96.71
    29      0.000000      0.000000     -1.260660     13.1032       94.62
    30      0.000000      0.000000      0.046467     13.2965       93.25
