0  -3113.136587976891
1  -3111.364387976891
2  -3108.540687976891
3  -3108.152787976891
4  -3107.671487976891
5  -3106.611787976891
6  -3106.145987976891
7  -3105.816487976891
8  -3105.253887976891
9  -3105.096487976891
10  -3104.538287976891
11  -3104.327987976891
12  -3104.239487976891
13  -3103.629487976891
14  -3103.397087976891
15  -3103.231987976891
16  -3102.961787976891
17  -3102.703587976891
18  -3102.161487976891
19  -3101.932287976891
20  -3101.8700879768908
21  -3101.807987976891
22  -3101.772887976891
23  -3101.540087976891
24  -3101.342587976891
25  -3100.966887976891
26  -3100.846387976891
27  -3100.491787976891
28  -3100.315787976891
29  -3100.033387976891
30  -3099.840087976891
