 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -0.708785 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000     -0.258251      4.7028      263.64
     2      0.000000      0.000000      1.384883      6.5957      187.98
     3      0.000000      0.000000     -0.465724      7.3900      167.77
     4      0.000000      0.000000      0.072555      7.5402      164.43
     5     -0.000000     -0.000000     -0.028633      8.0475      154.07
     6     -0.000000     -0.000000      1.630951     10.2799      120.61
     7     -0.000000     -0.000000      0.798348     10.6987      115.89
     8     -0.000000      0.000000     -3.400479     11.0152      112.56
     9      0.000000      0.000000      0.362393     11.0797      111.90
    10      0.000000     -0.000000     -0.766320     11.7474      105.54
    11      0.000000     -0.000000      1.889655     11.7845      105.21
    12      0.000000     -0.000000     -1.536000     12.0518      102.88
    13      0.000000     -0.000000      0.036410     12.3371      100.50
    14      0.000000      0.000000      0.319619     12.4441       99.63
    15      0.000000      0.000000      0.125351     12.6558       97.97
    16      0.000000      0.000000      0.793872     12.6836       97.75
    17     -0.000000      0.000000      2.038799     12.9615       95.66
    18      0.000000      0.000000      0.217376     13.3144       93.12
    19      0.000000      0.000000      1.246393     13.3802       92.66
    20      0.000000     -0.000000     -2.177087     13.4842       91.95
    21     -0.000000      0.000000      0.040950     13.5537       91.48
    22      0.000000     -0.000000      1.392219     13.7635       90.08
    23     -0.000000     -0.000000      1.042614     13.9490       88.88
    24      0.000000      0.000000     -1.084614     14.6492       84.64
    25     -0.000000     -0.000000      1.308947     14.8455       83.52
    26      0.000000      0.000000     -0.113256     14.9415       82.98
    27     -0.000000     -0.000000     -0.215253     15.2141       81.49
    28     -0.000000     -0.000000      1.538019     15.4886       80.05
    29      0.000000     -0.000000     -0.512155     15.6333       79.31
    30     -0.000000     -0.000000      2.752634     15.7371       78.78
