 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -0.708785 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1     0.0000000     0.0000000    -0.0000000     4.70280     0.00000
     0     2    -0.0000000     0.5689854     0.0000000     6.59570     0.05231
     0     3    -0.0000000     0.3436500    -0.0000000     7.39000     0.02138
     0     4    -0.0000000    -0.0000000    -0.5407043     7.54020     0.05401
     0     5     0.0000000    -0.0000000     0.0000000     8.04750     0.00000
     0     6    -0.0000000     0.8729455    -0.0000000    10.27990     0.19192
     0     7     0.0247114    -0.0000000    -0.0000000    10.69870     0.00016
     0     8    -0.0000000    -0.0665149    -0.0000000    11.01520     0.00119
     0     9     0.0000000    -0.0000000     0.2455094    11.07970     0.01636
     0    10    -0.0000000     0.0000000    -0.0000000    11.74740     0.00000
     0    11    -0.3768610     0.0000000     0.0000000    11.78450     0.04100
     0    12    -0.0000000     0.0000000    -0.0000000    12.05180     0.00000
     0    13    -0.0000000    -0.0000000    -0.3398633    12.33710     0.03491
     0    14    -0.0000000    -0.0000000    -0.5917772    12.44410     0.10677
     0    15     0.2939568     0.0000000    -0.0000000    12.65580     0.02679
     0    16     0.0000000     0.0000000    -0.0000000    12.68360     0.00000
     0    17     0.0000000     0.0000000     1.0590434    12.96150     0.35616
     0    18    -0.0000000    -0.0000000     0.4226278    13.31440     0.05826
     0    19    -0.0000000    -0.4083854    -0.0000000    13.38020     0.05467
     0    20     0.0000000    -0.2702007    -0.0000000    13.48420     0.02412
     0    21     0.0000000    -0.0000000    -0.5669430    13.55370     0.10673
     0    22    -0.0000000    -0.5516214    -0.0000000    13.76350     0.10261
     0    23    -0.2686847     0.0000000    -0.0000000    13.94900     0.02467
     0    24     0.0000000     0.2319334     0.0000000    14.64920     0.01931
     0    25    -0.0761244     0.0000000     0.0000000    14.84550     0.00211
     0    26     0.0000000     0.0000000    -0.1877492    14.94150     0.01290
     0    27    -0.0000000    -0.0000000     0.0000000    15.21410     0.00000
     0    28     0.0000000    -0.2453582    -0.0000000    15.48860     0.02284
     0    29    -0.6740211    -0.0000000     0.0000000    15.63330     0.17400
     0    30    -0.0000000    -0.0000000     0.1014188    15.73710     0.00397
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1    -0.0000000    -0.0000000     1.6701385     0.00000     0.00000
     1     2    -0.9328337    -0.0000000     0.0000000     1.89290     0.04035
     1     3    -0.0053092     0.0000000     0.0000000     2.68720     0.00000
     1     4     0.0000000     0.0000000     0.0000000     2.83740     0.00000
     1     5     0.0000000     0.0000000     0.5301845     3.34470     0.02303
     1     6     0.7049266    -0.0000000    -0.0000000     5.57710     0.06790
     1     7    -0.0000000    -0.0710663     0.0000000     5.99590     0.00074
     1     8     0.5205686     0.0000000     0.0000000     6.31240     0.04191
     1     9     0.0000000    -0.0000000     0.0000000     6.37690     0.00000
     1    10    -0.0000000    -0.0000000     1.0974413     7.04460     0.20786
     1    11     0.0000000    -0.0208584    -0.0000000     7.08170     0.00008
     1    12    -0.0000000     0.0000000    -0.6353558     7.34900     0.07268
     1    13     0.0000000    -0.0000000     0.0000000     7.63430     0.00000
     1    14     0.0000000     0.0000000     0.0000000     7.74130     0.00000
     1    15     0.0000000    -0.0482634    -0.0000000     7.95300     0.00045
     1    16     0.0000000     0.0000000    -0.0401117     7.98080     0.00031
     1    17    -0.0000000    -0.0000000    -0.0000000     8.25870     0.00000
     1    18     0.0000000     0.0000000     0.0000000     8.61160     0.00000
     1    19     0.0317339     0.0000000     0.0000000     8.67740     0.00021
     1    20     0.3268839     0.0000000     0.0000000     8.78140     0.02299
     1    21     0.0000000    -0.0000000     0.0000000     8.85090     0.00000
     1    22    -0.0147052    -0.0000000     0.0000000     9.06070     0.00005
     1    23    -0.0000000     0.0755327    -0.0000000     9.24620     0.00129
     1    24     0.0194700     0.0000000     0.0000000     9.94640     0.00009
     1    25    -0.0000000    -0.4590615     0.0000000    10.14270     0.05237
     1    26     0.0000000    -0.0000000     0.0000000    10.23870     0.00000
     1    27     0.0000000    -0.0000000     0.0337967    10.51130     0.00029
     1    28    -0.0543936     0.0000000    -0.0000000    10.78580     0.00078
     1    29    -0.0000000    -0.7074658     0.0000000    10.93050     0.13403
     1    30    -0.0000000     0.0000000    -0.0000000    11.03430     0.00000
     2     2     0.0000000     0.0000000     3.3132734     0.00000     0.00000
     2     3    -0.0000000    -0.0000000     2.5235977     0.79430     0.12393
     2     4    -0.0000000    -2.9491224    -0.0000000     0.94450     0.20125
     2     5    -2.8201237     0.0000000    -0.0000000     1.45180     0.28288
     2     6     0.0000000    -0.0000000    -0.2446980     3.68420     0.00540
     2     7    -0.0000000    -0.0000000    -0.0000000     4.10300     0.00000
     2     8     0.0000000    -0.0000000    -0.1472360     4.41950     0.00235
     2     9     0.0000000    -0.1709742    -0.0000000     4.48400     0.00321
     2    10     0.1743684     0.0000000     0.0000000     5.15170     0.00384
     2    11    -0.0000000     0.0000000    -0.0000000     5.18880     0.00000
     2    12     0.4931940     0.0000000     0.0000000     5.45610     0.03251
     2    13     0.0000000    -0.3441955    -0.0000000     5.74140     0.01666
     2    14    -0.0000000     0.3429990    -0.0000000     5.84840     0.01686
     2    15    -0.0000000    -0.0000000    -0.0000000     6.06010     0.00000
     2    16    -0.0095388    -0.0000000    -0.0000000     6.08790     0.00001
     2    17    -0.0000000     0.0930580     0.0000000     6.36580     0.00135
     2    18     0.0000000    -0.1139952    -0.0000000     6.71870     0.00214
     2    19    -0.0000000    -0.0000000     0.0865035     6.78450     0.00124
     2    20    -0.0000000    -0.0000000     0.2717251     6.88850     0.01246
     2    21     0.0000000     0.0639214    -0.0000000     6.95800     0.00070
     2    22    -0.0000000    -0.0000000     1.2585953     7.16780     0.27817
     2    23    -0.0000000    -0.0000000     0.0000000     7.35330     0.00000
     2    24     0.0000000    -0.0000000    -0.0589518     8.05350     0.00069
     2    25    -0.0000000    -0.0000000     0.0000000     8.24980     0.00000
     2    26     0.0000000     0.1690456    -0.0000000     8.34580     0.00584
     2    27    -0.0201591    -0.0000000    -0.0000000     8.61840     0.00009
     2    28     0.0000000     0.0000000    -0.7215702     8.89290     0.11344
     2    29    -0.0000000     0.0000000    -0.0000000     9.03760     0.00000
     2    30     0.0000000     0.1581386     0.0000000     9.14140     0.00560
     3     3     0.0000000     0.0000000     1.4626662     0.00000     0.00000
     3     4     0.0000000     1.0748230    -0.0000000     0.15020     0.00425
     3     5     0.9225789    -0.0000000    -0.0000000     0.65750     0.01371
     3     6     0.0000000    -0.0000000    -0.9939924     2.88990     0.06995
     3     7     0.0000000    -0.0000000    -0.0000000     3.30870     0.00000
     3     8     0.0000000     0.0000000     2.1185768     3.62520     0.39864
     3     9     0.0000000    -1.1871085     0.0000000     3.68970     0.12739
     3    10     0.5511245     0.0000000    -0.0000000     4.35740     0.03243
     3    11     0.0000000     0.0000000     0.0000000     4.39450     0.00000
     3    12     1.5224722     0.0000000    -0.0000000     4.66180     0.26473
     3    13     0.0000000    -1.1627020     0.0000000     4.94710     0.16385
     3    14    -0.0000000     0.2241528    -0.0000000     5.05410     0.00622
     3    15    -0.0000000     0.0000000    -0.0000000     5.26580     0.00000
     3    16    -0.0231468    -0.0000000     0.0000000     5.29360     0.00007
     3    17     0.0000000     0.9741116     0.0000000     5.57150     0.12952
     3    18     0.0000000    -0.3071227    -0.0000000     5.92440     0.01369
     3    19    -0.0000000     0.0000000     0.0211532     5.99020     0.00007
     3    20     0.0000000     0.0000000     0.3246859     6.09420     0.01574
     3    21    -0.0000000    -0.2490560    -0.0000000     6.16370     0.00937
     3    22    -0.0000000     0.0000000     0.0858249     6.37350     0.00115
     3    23     0.0000000     0.0000000    -0.0000000     6.55900     0.00000
     3    24     0.0000000    -0.0000000     1.2794749     7.25920     0.29115
     3    25    -0.0000000    -0.0000000     0.0000000     7.45550     0.00000
     3    26    -0.0000000     0.0512788    -0.0000000     7.55150     0.00049
     3    27    -0.0042607    -0.0000000     0.0000000     7.82410     0.00000
     3    28     0.0000000     0.0000000    -0.2556929     8.09860     0.01297
     3    29    -0.0000000    -0.0000000     0.0000000     8.24330     0.00000
     3    30     0.0000000     0.0819623     0.0000000     8.34710     0.00137
     4     4     0.0000000     0.0000000     2.0009454     0.00000     0.00000
     4     5     0.0000000    -0.0000000    -0.0000000     0.50730     0.00000
     4     6     0.0000000    -0.2423150     0.0000000     2.73970     0.00394
     4     7    -0.0079673    -0.0000000     0.0000000     3.15850     0.00000
     4     8     0.0000000     0.0302212     0.0000000     3.47500     0.00008
     4     9    -0.0000000     0.0000000     1.0859836     3.53950     0.10227
     4    10    -0.0000000    -0.0000000    -0.0000000     4.20720     0.00000
     4    11    -0.0383502     0.0000000     0.0000000     4.24430     0.00015
     4    12    -0.0000000    -0.0000000    -0.0000000     4.51160     0.00000
     4    13    -0.0000000     0.0000000     1.1597095     4.79690     0.15806
     4    14     0.0000000     0.0000000    -0.5969605     4.90390     0.04281
