0  -3055.1764303602004
1  -3050.4951303602
2  -3050.1461303602005
3  -3049.5107303602003
4  -3049.3230303602004
5  -3046.9175303602005
6  -3046.2817303602005
7  -3045.8740303602003
8  -3045.6980303602004
9  -3045.1122303602006
10  -3044.5880303602003
11  -3042.8367303602004
12  -3041.4508303602
13  -3041.3100303602005
14  -3040.9539303602005
15  -3040.3305303602006
16  -3040.1616303602004
17  -3039.8436303602
18  -3039.6713303602005
19  -3039.0500303602003
20  -3039.0188303602004
21  -3037.8654303602
22  -3037.6693303602005
23  -3037.0103303602004
24  -3036.9556303602003
25  -3036.3939303602006
26  -3036.3630303602004
27  -3036.0517303602005
28  -3035.9680303602004
29  -3035.4880303602004
30  -3035.4481303602
