 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -1.644647 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1     0.0000000    -0.0000000     0.0000000     1.29530     0.00000
     0     2    -0.0000000     0.0000000     0.6159616     3.40850     0.03168
     0     3    -0.0000000    -0.1695622     0.0000000     3.74830     0.00264
     0     4     0.0545653     0.0000000    -0.0000000     3.87410     0.00028
     0     5    -0.2480299    -0.0000000     0.0000000     4.53400     0.00683
     0     6    -0.0000000    -0.1096731     0.0000000     6.88120     0.00203
     0     7    -0.0000000     0.0000000    -0.0000000     6.90810     0.00000
     0     8    -0.6127495    -0.0000000    -0.0000000     7.35180     0.06763
     0     9     0.0000000    -0.0000000    -0.3091353     8.00280     0.01874
     0    10    -0.0000000     0.0000000     0.0000000     8.46160     0.00000
     0    11    -0.0000000    -0.4205874    -0.0000000     8.49670     0.03682
     0    12     0.0000000    -0.0000000    -0.0000000     8.56820     0.00000
     0    13    -0.0000000     0.0000000     0.9786586     9.00530     0.21131
     0    14    -0.4232523    -0.0000000     0.0000000     9.03240     0.03964
     0    15    -0.0000000     0.0000000    -0.9966902     9.20280     0.22397
     0    16     0.0000000     0.0000000    -0.5439989     9.76960     0.07083
     0    17    -0.0000000    -0.0229937    -0.0000000     9.94590     0.00013
     0    18    -0.0000000    -0.2743282    -0.0000000    10.03650     0.01850
     0    19    -0.4430544     0.0000000    -0.0000000    10.44170     0.05022
     0    20     0.0000000    -0.2321059     0.0000000    10.69350     0.01411
     0    21    -0.0000000     0.0000000     0.0000000    10.69550     0.00000
     0    22     0.0000000    -0.0000000    -0.8898252    10.84230     0.21032
     0    23    -0.0739242    -0.0000000    -0.0000000    11.24270     0.00151
     0    24    -0.0000000    -0.1086024     0.0000000    11.47780     0.00332
     0    25    -0.0000000    -0.0000000     1.1243039    11.96440     0.37052
     0    26     0.0000000     0.0000000     0.0000000    12.01790     0.00000
     0    27     0.0777948     0.0000000    -0.0000000    12.14690     0.00180
     0    28     0.0000000    -0.6763118    -0.0000000    12.20360     0.13675
     0    29    -0.0000000    -0.0000000     0.3716214    12.68140     0.04291
     0    30    -0.0000000     0.0000000    -0.5403208    12.87970     0.09212
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1    -0.0000000     0.0000000    -8.7582004     0.00000     0.00000
     1     2    -0.0000000     0.0000000    -0.0000000     2.11320     0.00000
     1     3    -0.1894077    -0.0000000    -0.0000000     2.45300     0.00216
     1     4     0.0000000    -0.0134258    -0.0000000     2.57880     0.00001
     1     5    -0.0000000     0.0118007    -0.0000000     3.23870     0.00001
     1     6    -0.4912665     0.0000000     0.0000000     5.58590     0.03303
     1     7    -0.0000000     0.0000000     0.5372528     5.61280     0.03969
     1     8    -0.0000000     0.0055256     0.0000000     6.05650     0.00000
     1     9     0.0000000     0.0000000    -0.0000000     6.70750     0.00000
     1    10     0.0000000    -0.0000000     0.0121519     7.16630     0.00003
     1    11     0.0867348     0.0000000    -0.0000000     7.20140     0.00133
     1    12     0.0000000     0.0000000     0.1240568     7.27290     0.00274
     1    13    -0.0000000     0.0000000    -0.0000000     7.71000     0.00000
     1    14     0.0000000     0.0171333    -0.0000000     7.73710     0.00006
     1    15     0.0000000    -0.0000000     0.0000000     7.90750     0.00000
     1    16     0.0000000    -0.0000000     0.0000000     8.47430     0.00000
     1    17    -0.1899070    -0.0000000     0.0000000     8.65060     0.00764
     1    18    -0.3407641    -0.0000000     0.0000000     8.74120     0.02487
     1    19    -0.0000000     0.0306313     0.0000000     9.14640     0.00021
     1    20    -0.0054141     0.0000000     0.0000000     9.39820     0.00001
     1    21     0.0000000     0.0000000    -0.0291177     9.40020     0.00020
     1    22    -0.0000000     0.0000000    -0.0000000     9.54700     0.00000
     1    23     0.0000000     0.0157004     0.0000000     9.94740     0.00006
     1    24     0.3943383    -0.0000000     0.0000000    10.18250     0.03879
     1    25     0.0000000    -0.0000000    -0.0000000    10.66910     0.00000
     1    26     0.0000000    -0.0000000    -0.2702012    10.72260     0.01918
     1    27     0.0000000    -0.0322756     0.0000000    10.85160     0.00028
     1    28    -0.0122690     0.0000000     0.0000000    10.90830     0.00004
     1    29    -0.0000000     0.0000000    -0.0000000    11.38610     0.00000
     1    30    -0.0000000     0.0000000    -0.0000000    11.58440     0.00000
     2     2     0.0000000     0.0000000    -9.8084183     0.00000     0.00000
     2     3     0.0000000     0.0362602    -0.0000000     0.33980     0.00001
     2     4    -0.1871339    -0.0000000    -0.0000000     0.46560     0.00040
     2     5    -0.1286439    -0.0000000    -0.0000000     1.12550     0.00046
     2     6    -0.0000000     0.0428297     0.0000000     3.47270     0.00016
     2     7    -0.0000000    -0.0000000    -0.0000000     3.49960     0.00000
     2     8    -0.4679212     0.0000000     0.0000000     3.94330     0.02115
     2     9    -0.0000000    -0.0000000     0.0228096     4.59430     0.00006
     2    10    -0.0000000     0.0000000    -0.0000000     5.05310     0.00000
     2    11     0.0000000     0.0954245    -0.0000000     5.08820     0.00114
     2    12    -0.0000000     0.0000000     0.0000000     5.15970     0.00000
     2    13     0.0000000     0.0000000     0.3169897     5.59680     0.01378
     2    14     0.1316709     0.0000000    -0.0000000     5.62390     0.00239
     2    15     0.0000000    -0.0000000     0.0462604     5.79430     0.00030
     2    16    -0.0000000     0.0000000    -0.2553493     6.36110     0.01016
     2    17    -0.0000000     0.0712221     0.0000000     6.53740     0.00081
     2    18    -0.0000000     0.0130501     0.0000000     6.62800     0.00003
     2    19    -0.4154645    -0.0000000     0.0000000     7.03320     0.02974
     2    20    -0.0000000     0.0794060    -0.0000000     7.28500     0.00113
     2    21    -0.0000000     0.0000000    -0.0000000     7.28700     0.00000
     2    22     0.0000000     0.0000000    -0.0336964     7.43380     0.00021
     2    23    -0.0028258     0.0000000     0.0000000     7.83420     0.00000
     2    24     0.0000000    -0.0091669     0.0000000     8.06930     0.00002
     2    25    -0.0000000     0.0000000     0.3039778     8.55590     0.01937
     2    26     0.0000000    -0.0000000    -0.0000000     8.60940     0.00000
     2    27     0.4011803    -0.0000000     0.0000000     8.73840     0.03446
     2    28     0.0000000    -0.0327001     0.0000000     8.79510     0.00023
     2    29    -0.0000000    -0.0000000     0.1357710     9.27290     0.00419
     2    30    -0.0000000     0.0000000     0.0697786     9.47120     0.00113
     3     3     0.0000000     0.0000000    -9.3933928     0.00000     0.00000
     3     4     0.0000000     0.0000000    -0.0000000     0.12580     0.00000
     3     5     0.0000000     0.0000000    -0.0000000     0.78570     0.00000
     3     6    -0.0000000     0.0000000    -0.9358684     3.13290     0.06723
     3     7    -0.0066854     0.0000000    -0.0000000     3.15980     0.00000
     3     8    -0.0000000     0.0000000    -0.0000000     3.60350     0.00000
     3     9    -0.0000000     0.2594167     0.0000000     4.25450     0.00701
     3    10     0.0040021     0.0000000     0.0000000     4.71330     0.00000
     3    11    -0.0000000     0.0000000     0.4089686     4.74840     0.01946
     3    12     0.0543639     0.0000000     0.0000000     4.81990     0.00035
