0  -3112.310820165622
1  -3110.798520165622
2  -3108.349220165622
3  -3107.891520165622
4  -3107.739420165622
5  -3106.849020165622
6  -3105.377920165622
7  -3105.218420165622
8  -3104.722720165622
9  -3104.286520165622
10  -3103.727220165622
11  -3103.6983201656217
12  -3103.650120165622
13  -3103.060820165622
14  -3102.9881201656217
15  -3102.768320165622
16  -3102.225020165622
17  -3102.2156201656217
18  -3101.691020165622
19  -3101.630120165622
20  -3101.332420165622
21  -3101.3262201656216
22  -3101.264320165622
23  -3100.7950201656217
24  -3100.770820165622
25  -3100.2174201656217
26  -3100.0868201656217
27  -3099.931420165622
28  -3099.925720165622
29  -3099.3606201656216
30  -3099.259320165622
