 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -1.587551 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000      0.000000      0.601556      1.5123      819.84
     2      0.000000      0.000000     -0.353620      3.9616      312.96
     3      0.000000      0.000000     -0.563457      4.4193      280.55
     4      0.000000      0.000000      0.251045      4.5714      271.22
     5      0.000000      0.000000     -0.620635      5.4618      227.00
     6      0.000000     -0.000000      2.646367      6.9329      178.83
     7      0.000000      0.000000     -2.995279      7.0924      174.81
     8      0.000000     -0.000000      1.922393      7.5881      163.39
     9      0.000000     -0.000000      2.175563      8.0243      154.51
    10     -0.000000      0.000000      1.922122      8.5836      144.44
    11      0.000000     -0.000000      1.378484      8.6125      143.96
    12      0.000000     -0.000000      1.370740      8.6607      143.16
    13     -0.000000      0.000000      1.040857      9.2500      134.04
    14      0.000000     -0.000000      0.459445      9.3227      132.99
    15     -0.000000     -0.000000      1.952251      9.5425      129.93
    16     -0.000000      0.000000      2.539050     10.0858      122.93
    17      0.000000     -0.000000      0.027270     10.0952      122.82
    18      0.000000     -0.000000     -2.931789     10.6198      116.75
    19     -0.000000      0.000000      1.607891     10.6807      116.08
    20      0.000000     -0.000000      0.919689     10.9784      112.93
    21      0.000000      0.000000      0.280706     10.9846      112.87
    22      0.000000     -0.000000      0.451361     11.0465      112.24
    23     -0.000000      0.000000      0.881968     11.5158      107.66
    24     -0.000000     -0.000000     -3.129280     11.5400      107.44
    25      0.000000      0.000000     -1.613767     12.0934      102.52
    26     -0.000000     -0.000000     -0.545643     12.2240      101.43
    27     -0.000000     -0.000000     -4.115295     12.3794      100.15
    28     -0.000000      0.000000      0.783604     12.3851      100.11
    29     -0.000000      0.000000     -0.968633     12.9502       95.74
    30      0.000000      0.000000     -0.062181     13.0515       95.00
