0  -3084.2668523615503
1  -3079.16175236155
2  -3078.90865236155
3  -3078.2855523615503
4  -3078.13345236155
5  -3076.3705523615504
6  -3075.03705236155
7  -3074.6210523615505
8  -3074.3392523615503
9  -3073.8343523615504
10  -3072.98305236155
11  -3072.0450523615505
12  -3070.0524523615504
13  -3070.04245236155
14  -3069.71735236155
15  -3069.11955236155
16  -3069.0591523615503
17  -3068.8943523615503
18  -3068.8293523615503
19  -3068.23845236155
20  -3068.23735236155
21  -3067.15775236155
22  -3066.62335236155
23  -3066.2284523615504
24  -3065.94035236155
25  -3065.92465236155
26  -3065.6256523615502
27  -3065.49815236155
28  -3065.44195236155
29  -3065.25325236155
30  -3065.2367523615503
