 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000    0.283247 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000     -0.460248      5.1051      242.86
     2      0.000000     -0.000000      0.381817      5.3582      231.39
     3     -0.000000      0.000000      0.691190      5.9813      207.29
     4     -0.000000     -0.000000     -0.874162      6.1334      202.15
     5     -0.000000     -0.000000     -1.523428      7.8963      157.02
     6      0.000000      0.000000     -1.363421      9.2298      134.33
     7     -0.000000     -0.000000      0.065240      9.6458      128.54
     8     -0.000000     -0.000000     -1.113445      9.9276      124.89
     9     -0.000000     -0.000000     -0.487523     10.4325      118.84
    10      0.000000      0.000000     -2.869719     11.2838      109.88
    11      0.000000     -0.000000      0.615544     12.2218      101.45
    12      0.000000     -0.000000      1.777180     14.2144       87.22
    13     -0.000000      0.000000      1.800081     14.2244       87.16
    14      0.000000     -0.000000      2.714322     14.5495       85.22
    15     -0.000000     -0.000000      1.632828     15.1473       81.85
    16      0.000000      0.000000      0.969021     15.2077       81.53
    17     -0.000000      0.000000      0.715817     15.3725       80.65
    18      0.000000     -0.000000      0.021176     15.4375       80.31
    19     -0.000000     -0.000000     -1.025659     16.0284       77.35
    20      0.000000     -0.000000      0.919433     16.0295       77.35
    21     -0.000000     -0.000000      0.735670     17.1091       72.47
    22      0.000000     -0.000000      3.341901     17.6435       70.27
    23     -0.000000      0.000000      0.646560     18.0384       68.73
    24     -0.000000      0.000000     -1.760577     18.3265       67.65
    25     -0.000000     -0.000000      0.646633     18.3422       67.60
    26      0.000000     -0.000000      0.430899     18.6412       66.51
    27     -0.000000      0.000000      1.394122     18.7687       66.06
    28      0.000000     -0.000000      1.231237     18.8249       65.86
    29     -0.000000      0.000000      0.565162     19.0136       65.21
    30      0.000000     -0.000000      0.696859     19.0301       65.15
