 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000    0.283247 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1     0.0000000     0.9533459     0.0000000     5.10510     0.11367
     0     2    -0.0000000     0.0000000    -0.0000000     5.35820     0.00000
     0     3     0.0000000     0.4565499    -0.0000000     5.98130     0.03054
     0     4     0.0000000     0.0000000     0.3425162     6.13340     0.01763
     0     5     0.0000000    -0.0000000     0.0000000     7.89630     0.00000
     0     6     0.0000000    -0.6424999    -0.0000000     9.22980     0.09335
     0     7     0.0000000    -1.2229163     0.0000000     9.64580     0.35342
     0     8    -0.0000000    -0.0000000    -0.0826915     9.92760     0.00166
     0     9     0.0000000     0.0000000    -0.0000000    10.43250     0.00000
     0    10     0.0000000     0.3805685     0.0000000    11.28380     0.04004
     0    11    -0.0000000    -0.0000000     0.9366978    12.22180     0.26272
     0    12    -0.0000000    -0.1973006     0.0000000    14.21440     0.01356
     0    13     0.0000000    -0.0000000     0.2105336    14.22440     0.01545
     0    14    -0.0394793     0.0000000     0.0000000    14.54950     0.00056
     0    15     0.0000000    -0.3236323     0.0000000    15.14730     0.03887
     0    16     0.0000000     0.0000000    -0.2815244    15.20770     0.02953
     0    17     0.0000000     0.0000000     0.0150551    15.37250     0.00009
     0    18    -0.5588313    -0.0000000    -0.0000000    15.43750     0.11811
     0    19    -0.0000000    -0.1234772    -0.0000000    16.02840     0.00599
     0    20     0.0000000     0.0000000    -0.5559771    16.02950     0.12139
     0    21     0.4986805     0.0000000     0.0000000    17.10910     0.10424
     0    22    -0.0000000     0.0000000    -0.1096704    17.64350     0.00520
     0    23     0.2915921     0.0000000    -0.0000000    18.03840     0.03758
     0    24    -0.3741787     0.0000000    -0.0000000    18.32650     0.06286
     0    25    -0.0000000    -0.0000000     0.4510214    18.34220     0.09141
     0    26     0.0000000    -0.0000000     0.1724407    18.64120     0.01358
     0    27     0.0000000    -0.3425123    -0.0000000    18.76870     0.05394
     0    28    -0.0000000    -0.0000000     0.2108654    18.82490     0.02051
     0    29    -0.0000000     0.2616171    -0.0000000    19.01360     0.03188
     0    30     0.0000000    -0.0000000    -0.0000000    19.03010     0.00000
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1    -0.0000000     0.0000000     6.6837865     0.00000     0.00000
     1     2     2.7581382    -0.0000000    -0.0000000     0.25310     0.04717
     1     3    -0.0000000    -0.0000000     2.9346882     0.87620     0.18488
     1     4     0.0000000     3.0928863     0.0000000     1.02830     0.24099
     1     5    -1.4188392     0.0000000     0.0000000     2.79120     0.13766
     1     6     0.0000000    -0.0000000     0.5142829     4.12470     0.02673
     1     7     0.0000000     0.0000000    -0.3919402     4.54070     0.01709
     1     8     0.0000000    -0.5879472    -0.0000000     4.82250     0.04084
     1     9    -0.7629266     0.0000000     0.0000000     5.32740     0.07597
     1    10     0.0000000     0.0000000    -0.1616658     6.17870     0.00396
     1    11    -0.0000000     0.0255327    -0.0000000     7.11670     0.00011
     1    12    -0.0000000     0.0000000    -0.6376618     9.10930     0.09075
     1    13    -0.0000000    -0.4226811     0.0000000     9.11930     0.03992
     1    14     0.0000000    -0.0000000     0.0000000     9.44440     0.00000
     1    15    -0.0000000     0.0000000    -0.0169660    10.04220     0.00007
     1    16     0.0000000     0.7422055    -0.0000000    10.10260     0.13635
     1    17     0.0000000    -0.6111754     0.0000000    10.26740     0.09396
     1    18    -0.0000000    -0.0000000     0.0000000    10.33240     0.00000
     1    19     0.0000000    -0.0000000     0.0367756    10.92330     0.00036
     1    20    -0.0000000     0.0434178    -0.0000000    10.92440     0.00050
     1    21     0.0000000    -0.0000000    -0.0000000    12.00400     0.00000
     1    22    -0.0000000    -0.0345472     0.0000000    12.53840     0.00037
     1    23     0.0000000     0.0000000    -0.0000000    12.93330     0.00000
     1    24    -0.0000000     0.0000000    -0.0000000    13.22140     0.00000
     1    25    -0.0000000     0.0142279     0.0000000    13.23710     0.00007
     1    26     0.0000000     0.0188400    -0.0000000    13.53610     0.00012
     1    27    -0.0000000     0.0000000    -0.0054684    13.66360     0.00001
     1    28     0.0000000     0.0350691    -0.0000000    13.71980     0.00041
     1    29     0.0000000    -0.0000000    -0.7704372    13.90850     0.20226
     1    30    -0.0181862    -0.0000000    -0.0000000    13.92500     0.00011
     2     2     0.0000000    -0.0000000     7.5258512     0.00000     0.00000
     2     3     0.3099155     0.0000000    -0.0000000     0.62310     0.00147
     2     4     0.0000000     0.0000000     0.0000000     0.77520     0.00000
     2     5     0.0000000    -0.0000000     0.5149564     2.53810     0.01649
     2     6     1.7473198     0.0000000     0.0000000     3.87160     0.28960
     2     7     0.8138315     0.0000000    -0.0000000     4.28760     0.06957
     2     8    -0.0000000    -0.0000000     0.0000000     4.56940     0.00000
     2     9     0.0000000    -0.0000000    -0.9985150     5.07430     0.12395
     2    10     0.7754662    -0.0000000     0.0000000     5.92560     0.08730
     2    11     0.0000000    -0.0000000    -0.0000000     6.86360     0.00000
     2    12     0.2607199     0.0000000    -0.0000000     8.85620     0.01475
     2    13    -0.0000000     0.0000000     0.0000000     8.86620     0.00000
     2    14     0.0000000    -0.2660001     0.0000000     9.19130     0.01593
     2    15     0.0343740     0.0000000    -0.0000000     9.78910     0.00028
     2    16    -0.0000000     0.0000000     0.0000000     9.84950     0.00000
     2    17     0.0000000    -0.0000000    -0.0000000    10.01430     0.00000
     2    18     0.0000000     1.0886026    -0.0000000    10.07930     0.29264
     2    19    -0.0962800    -0.0000000     0.0000000    10.67020     0.00242
     2    20    -0.0000000     0.0000000     0.0000000    10.67130     0.00000
     2    21    -0.0000000    -0.0914548     0.0000000    11.75090     0.00241
     2    22     0.0000000    -0.0000000     0.0000000    12.28530     0.00000
     2    23    -0.0000000    -0.0081414     0.0000000    12.68020     0.00002
     2    24     0.0000000     0.1264810    -0.0000000    12.96830     0.00508
     2    25     0.0000000     0.0000000    -0.0000000    12.98400     0.00000
     2    26    -0.0000000    -0.0000000     0.0000000    13.28300     0.00000
     2    27     0.0216051     0.0000000    -0.0000000    13.41050     0.00015
     2    28    -0.0000000     0.0000000    -0.0000000    13.46670     0.00000
     2    29    -0.0894849    -0.0000000     0.0000000    13.65540     0.00268
     2    30     0.0000000     0.0000000    -0.0419464    13.67190     0.00059
     3     3    -0.0000000     0.0000000     7.8352243     0.00000     0.00000
     3     4     0.0000000    -0.5052737     0.0000000     0.15210     0.00095
     3     5     0.7997512    -0.0000000     0.0000000     1.91500     0.03001
     3     6     0.0000000     0.0000000    -1.2865530     3.24850     0.13173
     3     7    -0.0000000     0.0000000     1.8439116     3.66450     0.30525
     3     8     0.0000000    -1.4023285     0.0000000     3.94630     0.19013
     3     9    -1.3273548    -0.0000000    -0.0000000     4.45120     0.19214
     3    10     0.0000000    -0.0000000    -0.1017220     5.30250     0.00134
     3    11    -0.0000000     1.3487666    -0.0000000     6.24050     0.27813
     3    12    -0.0000000     0.0000000    -0.5270631     8.23310     0.05603
     3    13     0.0000000    -0.1465887     0.0000000     8.24310     0.00434
     3    14    -0.0000000     0.0000000    -0.0000000     8.56820     0.00000
     3    15    -0.0000000     0.0000000    -0.0436022     9.16600     0.00043
     3    16    -0.0000000    -0.2922188     0.0000000     9.22640     0.01930
     3    17    -0.0000000     0.0768603    -0.0000000     9.39120     0.00136
     3    18    -0.0000000     0.0000000     0.0000000     9.45620     0.00000
     3    19     0.0000000    -0.0000000     0.0210571    10.04710     0.00011
     3    20     0.0000000     0.9794918     0.0000000    10.04820     0.23618
     3    21    -0.0000000     0.0000000     0.0000000    11.12780     0.00000
     3    22     0.0000000    -0.0113524     0.0000000    11.66220     0.00004
     3    23     0.0000000    -0.0000000     0.0000000    12.05710     0.00000
     3    24    -0.0000000     0.0000000     0.0000000    12.34520     0.00000
     3    25     0.0000000    -0.0209699     0.0000000    12.36090     0.00013
     3    26    -0.0000000     0.0380648    -0.0000000    12.65990     0.00045
     3    27    -0.0000000     0.0000000    -0.0034498    12.78740     0.00000
     3    28    -0.0000000     0.1167943    -0.0000000    12.84360     0.00429
     3    29     0.0000000    -0.0000000     0.0676436    13.03230     0.00146
     3    30     0.0258770     0.0000000     0.0000000    13.04880     0.00021
     4     4    -0.0000000    -0.0000000     6.2698717     0.00000     0.00000
     4     5     0.0000000     0.0000000     0.0000000     1.76290     0.00000
     4     6     0.0000000    -0.0974277    -0.0000000     3.09640     0.00072
