 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -0.998970 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000     -0.163054      3.8845      319.18
     2      0.000000     -0.000000      2.009263      6.8698      180.48
     3      0.000000     -0.000000     -0.441363      7.6514      162.04
     4     -0.000000      0.000000      0.629217      7.8572      157.80
     5     -0.000000      0.000000      0.524090      8.3667      148.19
     6     -0.000000      0.000000      0.316213      8.9500      138.53
     7     -0.000000      0.000000      0.166139      9.3258      132.95
     8     -0.000000      0.000000     -1.446411      9.9608      124.47
     9      0.000000     -0.000000      2.237996     10.3113      120.24
    10      0.000000      0.000000      2.030065     10.3300      120.02
    11      0.000000     -0.000000     -0.399091     11.1717      110.98
    12      0.000000      0.000000      0.875471     11.2707      110.01
    13      0.000000      0.000000     -3.406387     11.4147      108.62
    14     -0.000000     -0.000000      2.198067     11.7577      105.45
    15     -0.000000      0.000000      0.498109     12.0015      103.31
    16     -0.000000      0.000000     -1.699426     12.3000      100.80
    17     -0.000000     -0.000000      0.884274     12.3738      100.20
    18      0.000000     -0.000000      0.052421     12.6167       98.27
    19     -0.000000      0.000000      1.293672     12.7862       96.97
    20      0.000000     -0.000000      1.342415     12.8634       96.39
    21     -0.000000     -0.000000     -1.123044     12.9423       95.80
    22     -0.000000      0.000000      1.108480     13.3159       93.11
    23      0.000000      0.000000      1.921546     13.4455       92.21
    24      0.000000      0.000000     -1.259937     13.6440       90.87
    25     -0.000000     -0.000000     -1.979765     13.7889       89.92
    26     -0.000000      0.000000     -0.468645     14.1360       87.71
    27     -0.000000      0.000000     -0.481239     14.3611       86.33
    28      0.000000     -0.000000      0.258799     14.5725       85.08
    29      0.000000      0.000000     -2.832077     14.7856       83.85
    30      0.000000      0.000000      2.624562     15.0174       82.56
