 Ground state dipole moment in X,Y,Z:    0.000000    0.000000    0.052112 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1     0.0000000     0.8659876     0.0000000     5.48750     0.10082
     0     2    -0.0000000     0.0000000     0.0000000     5.54640     0.00000
     0     3     0.0000000    -0.4098505    -0.0000000     6.30770     0.02596
     0     4    -0.0000000    -0.0000000    -0.4347330     6.45050     0.02987
     0     5     0.0000000    -0.0000000    -0.0000000     7.66030     0.00000
     0     6    -0.0000000     0.7882649    -0.0000000     9.57690     0.14579
     0     7    -0.0000000     1.0105334     0.0000000     9.85200     0.24648
     0     8     0.0000000    -0.0000000     0.0139674    10.49490     0.00005
     0     9     0.0000000     0.0000000     0.0000000    10.81840     0.00000
     0    10    -0.0000000    -0.3624522    -0.0000000    11.87840     0.03823
     0    11    -0.0000000     0.0000000    -0.9164699    12.17540     0.25054
     0    12     0.0000000    -0.0000000    -0.0783856    14.09530     0.00212
     0    13    -0.1408400     0.0000000     0.0000000    14.12030     0.00686
     0    14     0.0000000     0.1919599    -0.0000000    14.58400     0.01317
     0    15    -0.0000000    -0.3573447     0.0000000    14.87330     0.04653
     0    16    -0.0000000    -0.0000000    -0.4468315    14.92260     0.07299
     0    17     0.0000000    -0.0000000     0.2735321    15.44000     0.02830
     0    18    -0.5435034    -0.0000000    -0.0000000    15.55030     0.11254
     0    19    -0.0000000     0.0000000    -0.4143525    16.15980     0.06797
     0    20    -0.0000000    -0.0869791    -0.0000000    16.18370     0.00300
     0    21     0.4787575     0.0000000     0.0000000    16.19700     0.09095
     0    22     0.1611278    -0.0000000     0.0000000    16.31240     0.01038
     0    23    -0.0000000    -0.0000000     0.4150858    16.94110     0.07151
     0    24     0.0000000    -0.0000000    -0.0000000    17.15640     0.00000
     0    25    -0.0689480    -0.0000000    -0.0000000    17.23450     0.00201
     0    26    -0.0000000    -0.0000000    -0.0000000    17.37280     0.00000
     0    27     0.0000000    -0.3491973     0.0000000    17.38070     0.05192
     0    28     0.0000000    -0.0000000     0.0790863    17.38840     0.00266
     0    29    -0.4450065    -0.0000000    -0.0000000    17.97740     0.08722
     0    30    -0.0000000     0.0000000     0.3368880    18.12010     0.05038
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1     0.0000000     0.0000000     5.9863795     0.00000     0.00000
     1     2    -2.4581535     0.0000000     0.0000000     0.05890     0.00872
     1     3    -0.0000000     0.0000000    -2.9253052     0.82020     0.17196
     1     4    -0.0000000    -3.0850017    -0.0000000     0.96300     0.22454
     1     5     1.9088724     0.0000000     0.0000000     2.17280     0.19397
     1     6     0.0000000    -0.0000000    -0.4054800     4.08940     0.01647
     1     7     0.0000000     0.0000000     0.3515895     4.36450     0.01322
     1     8     0.0000000     0.5823958    -0.0000000     5.00740     0.04161
     1     9     0.6635697    -0.0000000     0.0000000     5.33090     0.05751
     1    10     0.0000000    -0.0000000     0.1823900     6.39090     0.00521
     1    11    -0.0000000    -0.0286934     0.0000000     6.68790     0.00013
     1    12     0.0000000     0.1507988    -0.0000000     8.60780     0.00480
     1    13     0.0000000     0.0000000     0.0000000     8.63280     0.00000
     1    14    -0.0000000     0.0000000     0.6587858     9.09650     0.09672
     1    15     0.0000000    -0.0000000    -0.0305970     9.38580     0.00022
     1    16     0.0000000     0.1942846    -0.0000000     9.43510     0.00873
     1    17     0.0000000    -0.9820251     0.0000000     9.95250     0.23514
     1    18     0.0000000    -0.0000000     0.0000000    10.06280     0.00000
     1    19    -0.0000000     0.0342158     0.0000000    10.67230     0.00031
     1    20     0.0000000    -0.0000000     0.0415917    10.69620     0.00045
     1    21    -0.0000000     0.0000000    -0.0000000    10.70950     0.00000
     1    22     0.0000000    -0.0000000     0.0000000    10.82490     0.00000
     1    23     0.0000000     0.0830692    -0.0000000    11.45360     0.00194
     1    24    -0.0064275    -0.0000000     0.0000000    11.66890     0.00001
     1    25     0.0000000     0.0000000    -0.0000000    11.74700     0.00000
     1    26    -0.0255026     0.0000000     0.0000000    11.88530     0.00019
     1    27    -0.0000000     0.0000000     0.9118013    11.89320     0.24225
     1    28     0.0000000    -0.0253643    -0.0000000    11.90090     0.00019
     1    29    -0.0000000     0.0000000    -0.0000000    12.48990     0.00000
     1    30    -0.0000000    -0.0074391     0.0000000    12.63260     0.00002
     2     2    -0.0000000     0.0000000     6.3702227     0.00000     0.00000
     2     3     0.1793753     0.0000000    -0.0000000     0.76130     0.00060
     2     4     0.0000000    -0.0000000     0.0000000     0.90410     0.00000
     2     5    -0.0000000     0.0000000     0.0272470     2.11390     0.00004
     2     6     1.6967712     0.0000000     0.0000000     4.03050     0.28429
     2     7     0.4689589     0.0000000     0.0000000     4.30560     0.02320
     2     8     0.0000000     0.0000000     0.0000000     4.94850     0.00000
     2     9    -0.0000000     0.0000000    -0.9205169     5.27200     0.10945
     2    10     0.7749102    -0.0000000    -0.0000000     6.33200     0.09315
     2    11    -0.0000000     0.0000000    -0.0000000     6.62900     0.00000
     2    12     0.0000000     0.0000000     0.0000000     8.54890     0.00000
     2    13    -0.0000000    -0.0412811    -0.0000000     8.57390     0.00036
     2    14     0.2418949     0.0000000     0.0000000     9.03760     0.01296
     2    15    -0.0248764    -0.0000000    -0.0000000     9.32690     0.00014
     2    16     0.0000000     0.0000000    -0.0000000     9.37620     0.00000
     2    17    -0.0000000    -0.0000000     0.0000000     9.89360     0.00000
     2    18     0.0000000    -1.0638103    -0.0000000    10.00390     0.27737
     2    19    -0.0000000    -0.0000000     0.0000000    10.61340     0.00000
     2    20     0.0601675     0.0000000     0.0000000    10.63730     0.00094
     2    21     0.0000000     0.0521960    -0.0000000    10.65060     0.00071
     2    22    -0.0000000     0.1701600     0.0000000    10.76600     0.00764
     2    23     0.0000000    -0.0000000     0.0000000    11.39470     0.00000
     2    24     0.0000000    -0.0000000     0.1215281    11.61000     0.00420
     2    25    -0.0000000    -0.0175288    -0.0000000    11.68810     0.00009
     2    26     0.0000000     0.0000000     0.8885477    11.82640     0.22876
     2    27    -0.0212040    -0.0000000    -0.0000000    11.83430     0.00013
     2    28     0.0000000    -0.0000000     0.0000000    11.84200     0.00000
     2    29     0.0000000    -0.1964687    -0.0000000    12.43100     0.01176
     2    30    -0.0000000     0.0000000    -0.0000000    12.57370     0.00000
     3     3     0.0000000     0.0000000     6.2933249     0.00000     0.00000
     3     4     0.0000000    -0.6675432    -0.0000000     0.14280     0.00156
     3     5     0.7025892     0.0000000    -0.0000000     1.35260     0.01636
     3     6     0.0000000     0.0000000    -0.9413698     3.26920     0.07098
     3     7     0.0000000     0.0000000     2.0863682     3.54430     0.37798
     3     8    -0.0000000    -1.4201980     0.0000000     4.18720     0.20691
     3     9    -1.4349929     0.0000000     0.0000000     4.51070     0.22756
     3    10    -0.0000000     0.0000000    -0.1651021     5.57070     0.00372
     3    11    -0.0000000     1.3072408    -0.0000000     5.86770     0.24566
     3    12     0.0000000    -0.2136381     0.0000000     7.78760     0.00871
     3    13     0.0000000     0.0000000    -0.0000000     7.81260     0.00000
     3    14     0.0000000     0.0000000    -0.4962002     8.27630     0.04992
     3    15     0.0000000    -0.0000000     0.0648107     8.56560     0.00088
     3    16     0.0000000    -0.0721289     0.0000000     8.61490     0.00110
     3    17    -0.0000000    -0.2243551     0.0000000     9.13230     0.01126
     3    18    -0.0000000     0.0000000    -0.0000000     9.24260     0.00000
     3    19    -0.0000000    -0.9840035    -0.0000000     9.85210     0.23371
     3    20     0.0000000     0.0000000    -0.0151725     9.87600     0.00006
     3    21    -0.0000000     0.0000000    -0.0000000     9.88930     0.00000
     3    22     0.0000000     0.0000000     0.0000000    10.00470     0.00000
     3    23     0.0000000     0.0160210     0.0000000    10.63340     0.00007
     3    24    -0.0026404    -0.0000000    -0.0000000    10.84870     0.00000
     3    25     0.0000000    -0.0000000     0.0000000    10.92680     0.00000
     3    26    -0.0219498    -0.0000000    -0.0000000    11.06510     0.00013
     3    27    -0.0000000    -0.0000000     0.0387476    11.07300     0.00041
     3    28     0.0000000    -0.0066691     0.0000000    11.08070     0.00001
     3    29     0.0000000    -0.0000000     0.0000000    11.66970     0.00000
     3    30    -0.0000000     0.0606637    -0.0000000    11.81240     0.00107
     4     4     0.0000000     0.0000000     5.2855329     0.00000     0.00000
     4     5     0.0000000    -0.0000000     0.0000000     1.20980     0.00000
     4     6     0.0000000    -0.1355383     0.0000000     3.12640     0.00141
     4     7     0.0000000    -0.1159402    -0.0000000     3.40150     0.00112
     4     8     0.0000000     0.0000000    -1.6270568     4.04440     0.26231
     4     9     0.0000000    -0.0000000    -0.0000000     4.36790     0.00000
     4    10     0.0000000     1.4343487     0.0000000     5.42790     0.27359
     4    11    -0.0000000    -0.0000000     0.8833303     5.72490     0.10944
     4    12     0.0000000     0.0000000    -0.1402482     7.64480     0.00368
     4    13    -0.0272342     0.0000000    -0.0000000     7.66980     0.00014
     4    14     0.0000000    -0.4259768     0.0000000     8.13350     0.03616
     4    15    -0.0000000    -0.0210178    -0.0000000     8.42280     0.00009
     4    16    -0.0000000     0.0000000    -0.0405511     8.47210     0.00034
     4    17     0.0000000     0.0000000    -0.1244707     8.98950     0.00341
     4    18    -0.0068625     0.0000000     0.0000000     9.09980     0.00001
     4    19    -0.0000000    -0.0000000     0.0844331     9.70930     0.00170
     4    20     0.0000000    -1.2046517     0.0000000     9.73320     0.34605
     4    21     0.0326052    -0.0000000     0.0000000     9.74650     0.00025
     4    22     0.0128509     0.0000000     0.0000000     9.86190     0.00004
     4    23    -0.0000000     0.0000000    -0.1167107    10.49060     0.00350
     4    24     0.0000000    -0.0000000     0.0000000    10.70590     0.00000
     4    25    -0.0033240     0.0000000     0.0000000    10.78400     0.00000
     4    26    -0.0000000    -0.0000000    -0.0000000    10.92230     0.00000
     4    27    -0.0000000     0.0122936    -0.0000000    10.93020     0.00004
     4    28    -0.0000000     0.0000000    -0.0558194    10.93790     0.00083
     4    29    -0.0110139    -0.0000000     0.0000000    11.52690     0.00003
     4    30     0.0000000    -0.0000000     0.3176404    11.66960     0.02885
     5     5     0.0000000     0.0000000     4.6406212     0.00000     0.00000
     5     6    -0.8338111    -0.0000000    -0.0000000     1.91660     0.03265
     5     7    -0.5800240     0.0000000    -0.0000000     2.19170     0.01806
     5     8    -0.0000000     0.0000000     0.0000000     2.83460     0.00000
     5     9     0.0000000     0.0000000     1.3588999     3.15810     0.14288
     5    10    -0.3722686     0.0000000     0.0000000     4.21810     0.01432
     5    11     0.0000000     0.0000000     0.0000000     4.51510     0.00000
     5    12    -0.0000000    -0.0000000    -0.0000000     6.43500     0.00000
     5    13    -0.0000000    -0.0026762     0.0000000     6.46000     0.00000
     5    14     0.0464687    -0.0000000     0.0000000     6.92370     0.00037
     5    15    -0.0173845     0.0000000    -0.0000000     7.21300     0.00005
     5    16    -0.0000000     0.0000000    -0.0000000     7.26230     0.00000
     5    17     0.0000000    -0.0000000     0.0000000     7.77970     0.00000
     5    18     0.0000000     0.1651027     0.0000000     7.89000     0.00527
     5    19     0.0000000     0.0000000     0.0000000     8.49950     0.00000
     5    20    -0.0884139     0.0000000    -0.0000000     8.52340     0.00163
     5    21    -0.0000000    -0.0470515    -0.0000000     8.53670     0.00046
     5    22    -0.0000000    -0.1465244     0.0000000     8.65210     0.00455
     5    23    -0.0000000     0.0000000    -0.0000000     9.28080     0.00000
