 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000    0.052112 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000      0.000000     -0.023819      5.4875      225.94
     2     -0.000000      0.000000      0.360024      5.5464      223.54
     3      0.000000      0.000000      0.283127      6.3077      196.56
     4      0.000000      0.000000     -0.724665      6.4505      192.21
     5      0.000000      0.000000     -1.369577      7.6603      161.85
     6      0.000000     -0.000000     -0.861599      9.5769      129.46
     7     -0.000000      0.000000     -0.705821      9.8520      125.85
     8      0.000000     -0.000000     -1.287768     10.4949      118.14
     9      0.000000      0.000000     -0.881735     10.8184      114.60
    10     -0.000000      0.000000     -2.847714     11.8784      104.38
    11      0.000000     -0.000000      0.539546     12.1754      101.83
    12      0.000000      0.000000      2.033748     14.0953       87.96
    13     -0.000000      0.000000      2.434221     14.1203       87.81
    14      0.000000     -0.000000      1.771301     14.5840       85.01
    15      0.000000      0.000000      1.495836     14.8733       83.36
    16      0.000000      0.000000      2.405759     14.9226       83.08
    17      0.000000      0.000000     -0.966172     15.4400       80.30
    18     -0.000000      0.000000      0.123364     15.5503       79.73
    19     -0.000000      0.000000      0.463830     16.1598       76.72
    20      0.000000      0.000000     -0.918112     16.1837       76.61
    21      0.000000      0.000000      0.586968     16.1970       76.55
    22      0.000000      0.000000      0.856925     16.3124       76.01
    23     -0.000000      0.000000      1.584030     16.9411       73.19
    24      0.000000      0.000000      0.721890     17.1564       72.27
    25     -0.000000      0.000000      1.492263     17.2345       71.94
    26     -0.000000      0.000000      1.255881     17.3728       71.37
    27      0.000000      0.000000      0.804848     17.3807       71.33
    28      0.000000      0.000000      3.260934     17.3884       71.30
    29      0.000000      0.000000     -1.429948     17.9774       68.97
    30      0.000000      0.000000     -0.085159     18.1201       68.42
