0  -3111.894774785113
1  -3106.564574785113
2  -3105.7289747851128
3  -3104.942074785113
4  -3104.803774785113
5  -3104.189074785113
6  -3101.817174785113
7  -3101.426274785113
8  -3100.425574785113
9  -3100.347274785113
10  -3099.796174785113
11  -3099.477074785113
12  -3099.0106747851128
13  -3098.621674785113
14  -3098.366774785113
15  -3097.992174785113
16  -3097.866074785113
17  -3097.851074785113
18  -3097.643974785113
19  -3097.490974785113
20  -3097.486674785113
21  -3097.139674785113
22  -3096.828574785113
23  -3096.648674785113
24  -3096.474774785113
25  -3096.230174785113
26  -3096.010074785113
27  -3095.952874785113
28  -3095.520474785113
29  -3095.307574785113
30  -3095.252674785113
