 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000   -1.704386 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000      0.878538      1.0995     1127.64
     2     -0.000000     -0.000000     -0.257655      2.8778      430.83
     3     -0.000000     -0.000000     -0.026382      2.9455      420.93
     4      0.000000     -0.000000     -0.834221      3.2189      385.18
     5     -0.000000     -0.000000     -0.859831      3.7526      330.40
     6      0.000000     -0.000000     -3.169711      6.7415      183.91
     7     -0.000000     -0.000000      3.305444      6.8254      181.65
     8     -0.000000     -0.000000      2.541947      7.1356      173.75
     9      0.000000     -0.000000      2.330642      7.9691      155.58
    10      0.000000     -0.000000      1.587245      8.2826      149.69
    11     -0.000000     -0.000000      1.354813      8.4131      147.37
    12      0.000000     -0.000000      2.210663      8.5436      145.12
    13      0.000000      0.000000      0.690595      8.6594      143.18
    14     -0.000000     -0.000000      0.389773      8.7955      140.96
    15      0.000000     -0.000000      1.642276      8.9255      138.91
    16     -0.000000     -0.000000     -4.018711      9.3347      132.82
    17     -0.000000      0.000000      0.276398      9.4221      131.59
    18      0.000000     -0.000000      2.955538      9.9470      124.64
    19      0.000000     -0.000000      1.938926     10.2233      121.28
    20     -0.000000     -0.000000      0.979373     10.3921      119.31
    21      0.000000     -0.000000      0.439266     10.4266      118.91
    22     -0.000000      0.000000      0.660117     10.6345      116.59
    23      0.000000     -0.000000      0.735165     10.9474      113.25
    24     -0.000000     -0.000000     -3.088253     11.4045      108.72
    25      0.000000     -0.000000      0.717954     11.5293      107.54
    26     -0.000000     -0.000000     -4.146458     11.9192      104.02
    27     -0.000000     -0.000000     -1.639166     11.9364      103.87
    28      0.000000     -0.000000     -0.218482     12.1980      101.64
    29     -0.000000     -0.000000      0.425846     12.3483      100.41
    30     -0.000000     -0.000000     -1.294468     12.7129       97.53
