 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000   -1.634871 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1    -0.0000000     0.0000000     0.0000000     1.33070     0.00000
     0     2    -0.0000000    -0.0000000     0.6262750     3.50050     0.03364
     0     3    -0.0000000    -0.1750001    -0.0000000     3.88660     0.00292
     0     4     0.0635925    -0.0000000     0.0000000     3.97100     0.00039
     0     5    -0.2465213     0.0000000    -0.0000000     4.68410     0.00697
     0     6    -0.0000000    -0.1074839    -0.0000000     6.89010     0.00195
     0     7     0.0000000     0.0000000     0.0000000     6.93790     0.00000
     0     8    -0.6157449     0.0000000     0.0000000     7.39010     0.06865
     0     9     0.0000000     0.0000000    -0.3015348     8.00710     0.01784
     0    10     0.0000000     0.0000000     0.0000000     8.49320     0.00000
     0    11    -0.0000000    -0.4167459    -0.0000000     8.51350     0.03623
     0    12    -0.0000000    -0.0000000     0.0000000     8.57210     0.00000
     0    13    -0.0000000    -0.0000000     0.8699977     9.05050     0.16783
     0    14    -0.4143990     0.0000000    -0.0000000     9.07720     0.03819
     0    15    -0.0000000    -0.0000000    -1.0432543     9.25870     0.24688
     0    16     0.0000000    -0.0000000    -0.5406121     9.82610     0.07036
     0    17    -0.0000000    -0.1693774     0.0000000    10.00710     0.00703
     0    18     0.0000000     0.2260673    -0.0000000    10.09720     0.01264
     0    19    -0.4412169     0.0000000     0.0000000    10.48060     0.04999
     0    20    -0.0000000    -0.2321289    -0.0000000    10.74250     0.01418
     0    21     0.0000000    -0.0000000     0.0000000    10.74300     0.00000
     0    22     0.0000000     0.0000000    -0.9041118    10.87710     0.21783
     0    23    -0.0770683     0.0000000     0.0000000    11.29040     0.00164
     0    24     0.0000000    -0.1046905    -0.0000000    11.48910     0.00309
     0    25    -0.0000000    -0.0000000    -0.0000000    12.03110     0.00000
     0    26    -0.0000000     0.0000000     1.1269312    12.03690     0.37451
     0    27     0.0818971    -0.0000000     0.0000000    12.18580     0.00200
     0    28     0.0000000    -0.6792292     0.0000000    12.20560     0.13796
     0    29     0.0000000     0.0000000     0.3475101    12.73310     0.03767
     0    30     0.0000000    -0.0000000    -0.5647575    12.90700     0.10086
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1    -0.0000000    -0.0000000    -8.5541498     0.00000     0.00000
     1     2     0.0000000    -0.0000000    -0.0000000     2.16980     0.00000
     1     3    -0.1886120     0.0000000     0.0000000     2.55590     0.00223
     1     4    -0.0000000    -0.0126196     0.0000000     2.64030     0.00001
     1     5    -0.0000000     0.0110205     0.0000000     3.35340     0.00001
     1     6    -0.4917449    -0.0000000    -0.0000000     5.55940     0.03294
     1     7    -0.0000000    -0.0000000     0.5508584     5.60720     0.04169
     1     8     0.0000000     0.0055602    -0.0000000     6.05940     0.00000
     1     9     0.0000000     0.0000000     0.0000000     6.67640     0.00000
     1    10     0.0000000     0.0000000     0.0170418     7.16250     0.00005
     1    11     0.0942588     0.0000000    -0.0000000     7.18280     0.00156
     1    12     0.0000000    -0.0000000     0.1276734     7.24140     0.00289
     1    13     0.0000000     0.0000000    -0.0000000     7.71980     0.00000
     1    14     0.0000000     0.0168440     0.0000000     7.74650     0.00005
     1    15    -0.0000000     0.0000000     0.0000000     7.92800     0.00000
     1    16    -0.0000000     0.0000000     0.0000000     8.49540     0.00000
     1    17    -0.3424029     0.0000000    -0.0000000     8.67640     0.02492
     1    18     0.1825435    -0.0000000     0.0000000     8.76650     0.00716
     1    19    -0.0000000     0.0315378    -0.0000000     9.14990     0.00022
     1    20    -0.0052650    -0.0000000    -0.0000000     9.41180     0.00001
     1    21     0.0000000    -0.0000000    -0.0292765     9.41230     0.00020
     1    22     0.0000000    -0.0000000     0.0000000     9.54640     0.00000
     1    23    -0.0000000     0.0163923    -0.0000000     9.95970     0.00007
     1    24     0.3939043     0.0000000    -0.0000000    10.15840     0.03862
     1    25     0.0000000     0.0000000    -0.2675678    10.70040     0.01877
     1    26    -0.0000000     0.0000000    -0.0000000    10.70620     0.00000
     1    27    -0.0000000    -0.0333872    -0.0000000    10.85510     0.00030
     1    28    -0.0127577     0.0000000    -0.0000000    10.87490     0.00004
     1    29     0.0000000    -0.0000000     0.0000000    11.40240     0.00000
     1    30     0.0000000    -0.0000000     0.0000000    11.57630     0.00000
     2     2     0.0000000    -0.0000000    -9.5889657     0.00000     0.00000
     2     3    -0.0000000     0.0394811     0.0000000     0.38610     0.00001
     2     4    -0.1761677     0.0000000    -0.0000000     0.47050     0.00036
     2     5    -0.1356151     0.0000000    -0.0000000     1.18360     0.00053
     2     6     0.0000000     0.0443983    -0.0000000     3.38960     0.00016
     2     7     0.0000000    -0.0000000    -0.0000000     3.43740     0.00000
     2     8    -0.4710949    -0.0000000    -0.0000000     3.88960     0.02115
     2     9    -0.0000000     0.0000000     0.0299429     4.50660     0.00010
     2    10     0.0000000     0.0000000     0.0000000     4.99270     0.00000
     2    11     0.0000000     0.0979346     0.0000000     5.01300     0.00118
     2    12     0.0000000     0.0000000    -0.0000000     5.07160     0.00000
     2    13     0.0000000    -0.0000000     0.3087394     5.55000     0.01296
     2    14     0.1398409     0.0000000    -0.0000000     5.57670     0.00267
     2    15     0.0000000     0.0000000     0.0404575     5.75820     0.00023
     2    16     0.0000000    -0.0000000    -0.2446002     6.32560     0.00927
     2    17     0.0000000     0.0688663    -0.0000000     6.50660     0.00076
