 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -0.072197 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000      0.273965      5.5704      222.58
     2      0.000000     -0.000000      0.206965      5.6871      218.01
     3      0.000000      0.000000      0.090543      6.4896      191.05
     4      0.000000     -0.000000     -0.634700      6.6282      187.06
     5      0.000000      0.000000     -1.213588      7.6017      163.10
     6      0.000000      0.000000     -0.066179      9.7531      127.12
     7      0.000000     -0.000000     -1.615690      9.9912      124.09
     8      0.000000      0.000000     -1.373545     10.7944      114.86
     9     -0.000000      0.000000     -1.062826     11.0300      112.41
    10      0.000000     -0.000000      0.522070     12.1567      101.99
    11     -0.000000      0.000000     -2.813014     12.1801      101.79
    12      0.000000      0.000000      2.188084     13.7308       90.30
    13      0.000000      0.000000      2.077017     13.9076       89.15
    14      0.000000     -0.000000      1.425671     14.6427       84.67
    15      0.000000      0.000000      2.079167     14.6609       84.57
    16     -0.000000     -0.000000      1.742782     14.7891       83.83
    17     -0.000000     -0.000000      1.129581     15.3891       80.57
    18      0.000000      0.000000     -0.721346     15.5544       79.71
    19      0.000000      0.000000      0.214454     15.5914       79.52
    20      0.000000     -0.000000      0.327302     15.8351       78.30
    21     -0.000000     -0.000000      1.587630     16.0023       77.48
    22     -0.000000     -0.000000      0.750690     16.2887       76.12
    23      0.000000     -0.000000     -0.846547     16.3215       75.96
    24     -0.000000      0.000000      1.377693     16.3737       75.72
    25      0.000000      0.000000      0.166889     16.3879       75.66
    26     -0.000000     -0.000000      0.973224     16.4027       75.59
    27      0.000000     -0.000000      0.929794     16.6410       74.51
    28      0.000000      0.000000      3.076300     17.1500       72.29
    29     -0.000000     -0.000000      0.229865     17.4881       70.90
    30      0.000000      0.000000      0.845648     17.5698       70.57
