 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -1.608204 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1    -0.0000000     0.0000000     0.0000000     1.43100     0.00000
     0     2     0.0000000    -0.0000000     0.6542457     3.75750     0.03940
     0     3     0.0814889     0.0000000    -0.0000000     4.22690     0.00069
     0     4    -0.0000000    -0.1914483     0.0000000     4.27030     0.00383
     0     5    -0.2426733     0.0000000    -0.0000000     5.11430     0.00738
     0     6    -0.0000000    -0.1016102    -0.0000000     6.91430     0.00175
     0     7     0.0000000     0.0000000    -0.0000000     7.02290     0.00000
     0     8    -0.6243271     0.0000000     0.0000000     7.49920     0.07161
     0     9     0.0000000     0.0000000    -0.2893516     8.01740     0.01645
     0    10    -0.0000000    -0.4042705    -0.0000000     8.56530     0.03430
     0    11    -0.0000000    -0.0000000     0.0000000     8.57090     0.00000
     0    12    -0.0000000     0.0000000     0.0000000     8.59390     0.00000
     0    13     0.0000000    -0.0000000     0.6350875     9.16510     0.09057
     0    14    -0.3877147     0.0000000    -0.0000000     9.20930     0.03392
     0    15     0.0000000     0.0000000    -1.0793286     9.41770     0.26879
     0    16     0.0000000    -0.0000000    -0.5239373     9.97890     0.06711
     0    17    -0.0000000    -0.2544597     0.0000000    10.05710     0.01595
     0    18     0.0000000     0.1710391    -0.0000000    10.38530     0.00744
     0    19    -0.4357508     0.0000000    -0.0000000    10.59090     0.04927
     0    20     0.0000000    -0.2289288     0.0000000    10.87550     0.01396
     0    21     0.0000000    -0.0000000     0.0000000    10.87680     0.00000
     0    22     0.0000000     0.0000000    -0.9405383    10.97250     0.23780
     0    23    -0.0856646    -0.0000000     0.0000000    11.41870     0.00205
     0    24     0.0000000    -0.0940440    -0.0000000    11.51850     0.00250
     0    25    -0.0000000    -0.0000000    -0.0000000    12.06660     0.00000
     0    26     0.0000000    -0.6849285     0.0000000    12.21380     0.14038
     0    27     0.0000000    -0.0000000     1.1252397    12.23400     0.37950
     0    28     0.0923061     0.0000000    -0.0000000    12.29390     0.00257
     0    29    -0.0000000     0.0000000     0.2182603    12.86500     0.01501
     0    30     0.0000000     0.0000000    -0.6392617    12.98380     0.12999
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1     0.0000000     0.0000000    -8.0090232     0.00000     0.00000
     1     2     0.0000000    -0.0000000    -0.0000000     2.32650     0.00000
     1     3    -0.0000000    -0.0099977     0.0000000     2.79590     0.00001
     1     4    -0.1848530     0.0000000     0.0000000     2.83930     0.00238
     1     5    -0.0000000     0.0098992     0.0000000     3.68330     0.00001
     1     6    -0.4938458    -0.0000000     0.0000000     5.48330     0.03276
     1     7    -0.0000000    -0.0000000     0.5891274     5.59190     0.04755
     1     8    -0.0000000     0.0056547    -0.0000000     6.06820     0.00000
     1     9    -0.0000000     0.0000000     0.0000000     6.58640     0.00000
     1    10     0.1163947     0.0000000    -0.0000000     7.13430     0.00237
     1    11     0.0000000     0.0000000     0.1109195     7.13990     0.00215
     1    12    -0.0000000     0.0000000    -0.0862466     7.16290     0.00131
     1    13     0.0000000    -0.0000000    -0.0000000     7.73410     0.00000
     1    14     0.0000000     0.0159581     0.0000000     7.77830     0.00005
     1    15    -0.0000000     0.0000000     0.0000000     7.98670     0.00000
     1    16    -0.0000000     0.0000000     0.0000000     8.54790     0.00000
     1    17    -0.3802523    -0.0000000     0.0000000     8.62610     0.03056
     1    18     0.0394385     0.0000000    -0.0000000     8.95430     0.00034
     1    19    -0.0000000     0.0341347    -0.0000000     9.15990     0.00026
     1    20    -0.0048002    -0.0000000     0.0000000     9.44450     0.00001
     1    21     0.0000000    -0.0000000    -0.0297150     9.44580     0.00020
     1    22     0.0000000    -0.0000000     0.0000000     9.54150     0.00000
     1    23    -0.0000000     0.0183272    -0.0000000     9.98770     0.00008
     1    24     0.3930119     0.0000000     0.0000000    10.08750     0.03817
     1    25     0.0000000    -0.0000000    -0.2602581    10.63560     0.01765
     1    26    -0.0142477    -0.0000000     0.0000000    10.78280     0.00005
