0  -3112.0308940447962
1  -3110.599894044796
2  -3108.273394044796
3  -3107.803994044796
4  -3107.760594044796
5  -3106.916594044796
6  -3105.1165940447963
7  -3105.0079940447963
8  -3104.531694044796
9  -3104.013494044796
10  -3103.465594044796
11  -3103.459994044796
12  -3103.4369940447964
13  -3102.865794044796
14  -3102.8215940447963
15  -3102.6131940447963
16  -3102.051994044796
17  -3101.9737940447963
18  -3101.6455940447963
19  -3101.439994044796
20  -3101.155394044796
21  -3101.1540940447962
22  -3101.0583940447964
23  -3100.612194044796
24  -3100.512394044796
25  -3099.964294044796
26  -3099.8170940447962
27  -3099.7968940447963
28  -3099.736994044796
29  -3099.1658940447965
30  -3099.0470940447963
