 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000   -1.280986 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000      0.000000      0.114427      2.8372      436.99
     2     -0.000000     -0.000000      3.039997      6.9420      178.60
     3      0.000000     -0.000000     -0.118837      6.9985      177.16
     4     -0.000000      0.000000     -0.184594      7.0263      176.46
     5     -0.000000      0.000000     -0.704260      7.5419      164.39
     6     -0.000000      0.000000      1.312612      8.0289      154.42
     7      0.000000      0.000000     -2.216535      8.4182      147.28
     8     -0.000000      0.000000      1.135703      8.5699      144.67
     9     -0.000000     -0.000000      2.749925      8.8759      139.69
    10     -0.000000     -0.000000     -1.142834      9.5991      129.16
    11     -0.000000      0.000000      1.018742      9.9589      124.50
    12      0.000000     -0.000000      2.746714     10.1288      122.41
    13     -0.000000      0.000000      0.749747     10.6113      116.84
    14     -0.000000     -0.000000      2.661000     10.9861      112.86
    15      0.000000     -0.000000     -1.544304     11.3644      109.10
    16     -0.000000      0.000000      0.176175     11.5307      107.53
    17     -0.000000      0.000000     -1.822253     11.8020      105.05
    18      0.000000     -0.000000      2.189675     11.9597      103.67
    19      0.000000      0.000000      0.293823     11.9905      103.40
    20      0.000000      0.000000      1.248156     12.1042      102.43
    21     -0.000000     -0.000000      1.114624     12.2684      101.06
    22     -0.000000      0.000000     -1.643968     12.3507      100.39
    23      0.000000     -0.000000      1.070077     12.6371       98.11
    24      0.000000      0.000000      0.196354     12.8137       96.76
    25      0.000000      0.000000     -3.099571     13.1297       94.43
    26     -0.000000     -0.000000     -1.137822     13.2227       93.77
    27      0.000000      0.000000     -1.447903     13.3813       92.65
    28     -0.000000     -0.000000     -0.924024     13.6631       90.74
    29     -0.000000      0.000000     -2.746752     13.7925       89.89
    30     -0.000000      0.000000     -0.938150     13.9002       89.20
