0  -3113.0820375282133
1  -3107.858737528213
2  -3106.8166375282135
3  -3106.0290375282134
4  -3105.889937528213
5  -3105.314437528213
6  -3102.950937528213
7  -3102.4943375282132
8  -3101.5234375282134
9  -3101.426637528213
10  -3101.008937528213
11  -3100.9856375282134
12  -3100.0550375282132
13  -3099.9892375282134
14  -3099.941037528213
15  -3099.5387375282135
16  -3099.4001375282132
17  -3099.192137528213
18  -3099.1007375282134
19  -3099.0645375282134
20  -3099.0625375282134
21  -3098.518137528213
22  -3098.321137528213
23  -3098.0593375282133
24  -3097.7549375282133
25  -3097.494737528213
26  -3097.447337528213
27  -3097.312837528213
28  -3096.862737528213
29  -3096.829737528213
30  -3096.548437528213
