0  0  -0.0  0.0 -0.453971
0  1  -0.0  0.0 -0.0
0  2  0.0  0.6790701 0.0
0  3  -0.0  0.3448174 -0.0
0  4  -0.0  -0.0 -0.5343908
0  5  -0.0  -0.0 0.0
0  6  -0.0  1.0153751 0.0
0  7  0.0  -0.174048 0.0
0  8  -0.0  -0.0 -0.1086063
0  9  -0.0  -0.0 0.0
0  10  -0.0299797  -0.0 0.0
0  11  -0.0  -0.0 -0.6082183
0  12  -0.0  -0.360181 0.0
0  13  -0.0  0.0 -0.248473
0  14  -0.3518916  -0.0 -0.0
0  15  0.0  -0.0 -0.0
0  16  0.0  -0.0 1.0280458
0  17  0.0  -0.359268 0.0
0  18  -0.0  0.0 -0.1537331
0  19  0.0  0.0 -0.0
0  20  0.2238374  -0.0 -0.0
0  21  -0.2678466  0.0 -0.0
0  22  -0.0  -0.4808593 -0.0
0  23  0.0  0.0 -0.5949784
0  24  0.0  -0.2244604 0.0
0  25  -0.576865  -0.0 -0.0
0  26  0.0  0.1950241 0.0
0  27  0.0  0.0 -0.3400585
0  28  -0.0  -0.0 0.0912395
0  29  -0.0  0.0 -0.0
0  30  0.0  -0.0 -0.0382213
1  1  -0.0  0.0 3.2967044
1  2  -1.3260163  -0.0 -0.0
1  3  -0.0478419  0.0 -0.0
1  4  0.0  0.0 -0.0
1  5  -0.0  -0.0 0.5666514
1  6  0.9685795  0.0 -0.0
1  7  0.5402473  -0.0 -0.0
1  8  0.0  0.0 0.0
1  9  -0.0  0.0 -0.3317736
1  10  0.0  -0.1032676 -0.0
1  11  0.0  0.0 -0.0
1  12  0.4788574  0.0 0.0
1  13  -0.0  -0.0 -0.0
1  14  -0.0  -0.0334614 0.0
1  15  0.0  0.0 1.1802841
1  16  -0.0  -0.0 0.0
1  17  -0.0173864  -0.0 0.0
1  18  0.0  0.0 -0.0
1  19  -0.0  -0.0 -0.0826788
1  20  0.0  -0.077207 0.0
1  21  0.0  0.092258 0.0
1  22  -0.0257512  -0.0 0.0
1  23  -0.0  -0.0 -0.0
1  24  -0.1384732  0.0 0.0
1  25  0.0  -0.8986561 -0.0
1  26  0.0188717  0.0 -0.0
1  27  -0.0  0.0 -0.0
1  28  0.0  0.0 0.0
1  29  0.0  0.0 0.0550925
1  30  -0.0  -0.0 -0.0
2  2  -0.0  0.0 4.3572675
2  3  0.0  -0.0 2.6998482
2  4  0.0  -3.0041896 -0.0
2  5  -2.7342379  -0.0 0.0
2  6  -0.0  -0.0 -0.1924977
2  7  0.0  0.0 -0.2550221
2  8  0.0  -0.5060065 -0.0
2  9  0.5550866  0.0 0.0
2  10  0.0  -0.0 0.0
2  11  0.0  0.2301872 -0.0
2  12  -0.0  0.0 0.2566255
2  13  -0.0  0.009449 0.0
2  14  0.0  0.0 0.0
2  15  -0.0314807  0.0 -0.0
2  16  0.0  -0.0021295 0.0
2  17  0.0  0.0 0.034743
2  18  -0.0  -0.1033874 -0.0
2  19  -0.0030015  -0.0 -0.0
2  20  0.0  0.0 0.0
2  21  -0.0  0.0 -0.0
2  22  0.0  -0.0 1.1425385
2  23  -0.0  0.1787464 -0.0
2  24  0.0  0.0 -0.7271335
2  25  0.0  0.0 0.0
2  26  -0.0  0.0 0.0191434
2  27  -0.0  0.5542968 0.0
2  28  0.0  0.4638686 -0.0
2  29  -0.0140864  0.0 -0.0
2  30  -0.0  -0.5596455 0.0
3  3  -0.0  0.0 3.0857771
3  4  -0.0  0.9759233 0.0
3  5  0.8027921  0.0 0.0
3  6  0.0  0.0 -0.7610819
3  7  0.0  -0.0 2.2107919
3  8  0.0  -1.7791872 0.0
3  9  1.5705496  0.0 -0.0
3  10  -0.0  -0.0 -0.0
3  11  0.0  -0.3983204 -0.0
3  12  0.0  0.0 0.2919253
3  13  0.0  -0.0225117 0.0
3  14  -0.0  0.0 -0.0
3  15  -0.0597775  -0.0 0.0
3  16  -0.0  0.4762598 0.0
3  17  -0.0  0.0 -0.0344092
3  18  0.0  -0.5561974 -0.0
3  19  -0.0035771  0.0 0.0
3  20  0.0  0.0 0.0
3  21  0.0  0.0 0.0
3  22  -0.0  0.0 0.0041301
3  23  0.0  -0.1951337 0.0
3  24  0.0  0.0 -0.3032203
3  25  0.0  -0.0 -0.0
3  26  0.0  0.0 1.1901817
3  27  0.0  0.0506823 0.0
3  28  -0.0  0.0622375 -0.0
3  29  0.0019379  -0.0 0.0
3  30  0.0  0.1703052 0.0
4  4  -0.0  -0.0 3.1653707
4  5  -0.0  0.0 -0.0
4  6  -0.0  -0.2274009 0.0
4  7  -0.0  0.0216964 -0.0
4  8  -0.0  0.0 1.8285123
4  9  -0.0  -0.0 -0.0
4  10  -0.0139287  -0.0 0.0
4  11  0.0  0.0 -0.0200471
4  12  -0.0  1.3796225 -0.0
4  13  0.0  0.0 -0.0311473
4  14  -0.0283015  -0.0 0.0
4  15  0.0  0.0 0.0
4  16  0.0  -0.0 -0.3338989
4  17  0.0  -0.1553859 -0.0
4  18  -0.0  0.0 0.3703946
4  19  0.0  0.0 0.0
4  20  0.0157422  0.0 0.0
4  21  -0.0367092  0.0 -0.0
4  22  0.0  0.0112862 -0.0
4  23  0.0  0.0 -0.2375481
4  24  0.0  0.48221 -0.0
4  25  0.0020426  0.0 0.0
4  26  0.0  0.0260294 -0.0
4  27  0.0  0.0 0.9636545
4  28  -0.0  0.0 -0.4134006
4  29  0.0  0.0 -0.0
4  30  0.0  -0.0 0.437578
5  5  0.0  0.0 2.9435335
5  6  1.6935108  0.0 -0.0
5  7  0.2994642  0.0 -0.0
5  8  0.0  -0.0 -0.0
5  9  -0.0  0.0 -1.7124948
5  10  0.0  -0.0033879 0.0
5  11  0.0  0.0 -0.0
5  12  0.9608579  0.0 -0.0
5  13  -0.0  -0.0 -0.0
5  14  0.0  0.003935 0.0
5  15  -0.0  -0.0 0.0220068
5  16  -0.0  0.0 0.0
5  17  -0.0164915  -0.0 0.0
5  18  0.0  -0.0 -0.0
5  19  0.0  -0.0 0.0038975
5  20  -0.0  0.0177712 -0.0
5  21  0.0  -0.0909918 -0.0
5  22  -0.0301527  0.0 0.0
5  23  0.0  0.0 -0.0
5  24  0.0803202  0.0 -0.0
