 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -1.601387 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000      0.630508      1.4575      850.66
     2     -0.000000      0.000000     -0.348759      3.8244      324.19
     3     -0.000000      0.000000     -0.583129      4.2909      288.95
     4     -0.000000      0.000000      0.205314      4.3695      283.75
     5     -0.000000      0.000000     -0.685591      5.2280      237.15
     6      0.000000     -0.000000      2.739238      6.9204      179.16
     7     -0.000000      0.000000     -3.020580      7.0455      175.98
     8      0.000000     -0.000000      2.013577      7.5281      164.70
     9     -0.000000     -0.000000      2.207805      8.0197      154.60
    10     -0.000000     -0.000000      1.903793      8.5774      144.55
    11      0.000000     -0.000000      1.370374      8.5801      144.50
    12     -0.000000     -0.000000      1.446069      8.6133      143.95
    13     -0.000000      0.000000      1.038300      9.1933      134.86
    14      0.000000     -0.000000      0.438047      9.2456      134.10
    15     -0.000000      0.000000      1.886725      9.4590      131.08
    16      0.000000     -0.000000      0.040130     10.0175      123.77
    17      0.000000      0.000000      2.563231     10.0667      123.16
    18     -0.000000      0.000000     -3.113195     10.4628      118.50
    19      0.000000      0.000000      1.648918     10.6201      116.74
    20     -0.000000     -0.000000      0.976743     10.9094      113.65
    21     -0.000000      0.000000      0.294407     10.9120      113.62
    22      0.000000     -0.000000      0.473941     10.9969      112.74
    23     -0.000000      0.000000      0.867827     11.4510      108.27
    24      0.000000     -0.000000     -3.125709     11.5258      107.57
    25      0.000000      0.000000     -1.615652     12.0755      102.67
    26     -0.000000     -0.000000     -0.465571     12.2168      101.49
    27     -0.000000      0.000000      0.765761     12.2841      100.93
    28      0.000000     -0.000000     -4.124867     12.3220      100.62
    29      0.000000      0.000000     -0.666552     12.8952       96.15
    30      0.000000      0.000000     -0.323487     13.0050       95.34
