 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000    0.704134 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1     0.0000000     1.2402786    -0.0000000     4.29790     0.16198
     0     2     0.0000000     0.0000000     0.0000000     4.70620     0.00000
     0     3     0.0000000     0.5459814    -0.0000000     5.49980     0.04017
     0     4     0.0000000     0.0000000    -0.0874302     5.82760     0.00109
     0     5    -0.0000000    -0.0000000     0.0000000     8.65680     0.00000
     0     6    -0.0000000    -0.0000000    -0.4845354     8.71290     0.05012
     0     7     0.0000000    -0.9769872     0.0000000     8.76760     0.20503
     0     8     0.0000000    -0.9024653    -0.0000000     9.39190     0.18740
     0     9    -0.0000000     0.0000000     0.0000000    10.02570     0.00000
     0    10     0.0000000     0.9401806    -0.0000000    10.03720     0.21737
     0    11    -0.0000000     0.0000000     0.4538098    10.32300     0.05208
     0    12    -0.1250501    -0.0000000     0.0000000    10.93450     0.00419
     0    13    -0.0000000    -0.3513216    -0.0000000    11.70610     0.03540
     0    14     0.0000000    -0.0000000    -0.3193623    11.89840     0.02973
     0    15     0.0000000     0.0000000     0.7397306    12.78790     0.17144
     0    16     0.0000000    -0.2685029     0.0000000    13.82120     0.02441
     0    17     0.0000000    -0.0000000    -0.1780920    13.99480     0.01087
     0    18    -0.0000000    -0.0000000     0.2694204    14.40400     0.02562
     0    19    -0.0492443     0.0000000     0.0000000    14.64940     0.00087
     0    20    -0.0000000    -0.3981113    -0.0000000    14.79900     0.05746
     0    21     0.6737626    -0.0000000    -0.0000000    14.88540     0.16555
     0    22    -0.0000000    -0.0000000     0.2881835    15.28290     0.03110
     0    23    -0.0000000    -0.0000000     0.5583370    15.67350     0.11971
     0    24    -0.0000000    -0.1695951    -0.0000000    15.69780     0.01106
     0    25     0.1805996     0.0000000     0.0000000    16.09270     0.01286
     0    26     0.0000000    -0.0000000    -0.3244571    16.59250     0.04279
     0    27    -0.0000000    -0.0000000    -0.1820417    18.19920     0.01478
     0    28    -0.0000000    -0.0689908     0.0000000    18.41090     0.00215
     0    29    -0.0000000    -0.0506242    -0.0000000    18.65470     0.00117
     0    30    -0.2341939    -0.0000000     0.0000000    18.73120     0.02517
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
