 Ground state dipole moment in X,Y,Z:    0.000000    0.000000    0.298204 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1     0.0000000     0.9594624    -0.0000000     5.08000     0.11457
     0     2     0.0000000     0.0000000     0.0000000     5.34130     0.00000
     0     3    -0.0000000     0.4596956     0.0000000     5.96110     0.03086
     0     4     0.0000000    -0.0000000     0.3351546     6.11410     0.01683
     0     5    -0.0000000     0.0000000     0.0000000     7.91570     0.00000
     0     6     0.0000000    -0.6394461    -0.0000000     9.20800     0.09224
     0     7     0.0000000    -1.2314345     0.0000000     9.63410     0.35792
     0     8     0.0000000    -0.0000000    -0.0886334     9.89060     0.00190
     0     9     0.0000000    -0.0000000    -0.0000000    10.40830     0.00000
     0    10     0.0000000     0.3826846     0.0000000    11.24390     0.04034
     0    11    -0.0000000    -0.0000000     0.9371006    12.22620     0.26304
     0    12     0.0000000    -0.1970257     0.0000000    14.19140     0.01350
     0    13     0.0000000     0.0000000     0.2184761    14.21660     0.01663
     0    14    -0.0265532    -0.0000000     0.0000000    14.55730     0.00025
     0    15     0.0000000    -0.3212780    -0.0000000    15.15110     0.03831
     0    16    -0.0000000     0.0000000    -0.2613643    15.20920     0.02545
     0    17     0.0000000    -0.0000000     0.0170340    15.37880     0.00011
     0    18    -0.5587428    -0.0000000    -0.0000000    15.43620     0.11807
     0    19     0.0000000    -0.1279404     0.0000000    16.02730     0.00643
     0    20    -0.0000000    -0.0000000    -0.5608249    16.02890     0.12351
     0    21     0.5053516     0.0000000     0.0000000    17.15740     0.10735
     0    22     0.0000000    -0.0000000    -0.1195373    17.64600     0.00618
     0    23     0.3408977     0.0000000    -0.0000000    18.15650     0.05169
     0    24     0.0000000    -0.0000000     0.4487815    18.35650     0.09058
     0    25    -0.3265721     0.0000000     0.0000000    18.36920     0.04800
     0    26     0.0000000     0.0000000     0.1848109    18.66190     0.01562
     0    27    -0.0000000    -0.3416880    -0.0000000    18.75930     0.05366
     0    28    -0.0000000     0.0000000     0.1881935    18.92550     0.01642
     0    29    -0.0000000     0.2229007     0.0000000    19.13070     0.02329
     0    30    -0.0000000    -0.0000000    -0.0000000    19.16830     0.00000
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1    -0.0000000    -0.0000000     6.7319819     0.00000     0.00000
     1     2     2.7705562     0.0000000    -0.0000000     0.26130     0.04914
     1     3    -0.0000000     0.0000000     2.9329326     0.88110     0.18569
     1     4    -0.0000000     3.0923604    -0.0000000     1.03410     0.24227
     1     5    -1.3897971    -0.0000000     0.0000000     2.83570     0.13419
     1     6     0.0000000    -0.0000000     0.5190967     4.12800     0.02725
     1     7    -0.0000000     0.0000000    -0.3965402     4.55410     0.01754
     1     8     0.0000000    -0.5885085     0.0000000     4.81060     0.04082
     1     9    -0.7714380    -0.0000000    -0.0000000     5.32830     0.07769
     1    10     0.0000000     0.0000000    -0.1605142     6.16390     0.00389
     1    11    -0.0000000     0.0252087    -0.0000000     7.14620     0.00011
     1    12    -0.0000000     0.0000000    -0.6361188     9.11140     0.09033
     1    13     0.0000000    -0.4432982     0.0000000     9.13660     0.04399
     1    14    -0.0000000     0.0000000    -0.0000000     9.47730     0.00000
     1    15     0.0000000     0.0000000    -0.0179593    10.07110     0.00008
     1    16     0.0000000     0.7572441     0.0000000    10.12920     0.14230
     1    17    -0.0000000    -0.5809121    -0.0000000    10.29880     0.08515
     1    18     0.0000000    -0.0000000     0.0000000    10.35620     0.00000
     1    19     0.0000000     0.0000000     0.0363061    10.94730     0.00035
     1    20     0.0000000     0.0439773     0.0000000    10.94890     0.00052
     1    21    -0.0000000     0.0000000    -0.0000000    12.07740     0.00000
     1    22     0.0000000    -0.0346517    -0.0000000    12.56600     0.00037
     1    23    -0.0000000    -0.0000000    -0.0000000    13.07650     0.00000
     1    24     0.0000000     0.0132739    -0.0000000    13.27650     0.00006
     1    25     0.0000000    -0.0000000    -0.0000000    13.28920     0.00000
     1    26    -0.0000000     0.0247627    -0.0000000    13.58190     0.00020
     1    27    -0.0000000     0.0000000    -0.0042176    13.67930     0.00001
     1    28    -0.0000000     0.0275625     0.0000000    13.84550     0.00026
     1    29     0.0000000     0.0000000    -0.7360997    14.05070     0.18652
     1    30    -0.0289267     0.0000000     0.0000000    14.08830     0.00029
     2     2     0.0000000     0.0000000     7.5985824     0.00000     0.00000
     2     3     0.3194440     0.0000000     0.0000000     0.61980     0.00155
     2     4    -0.0000000     0.0000000    -0.0000000     0.77280     0.00000
     2     5     0.0000000    -0.0000000     0.5459733     2.57440     0.01880
     2     6     1.7510303    -0.0000000     0.0000000     3.86670     0.29046
     2     7     0.8233293     0.0000000     0.0000000     4.29280     0.07129
     2     8    -0.0000000     0.0000000     0.0000000     4.54930     0.00000
     2     9     0.0000000    -0.0000000    -0.9958209     5.06700     0.12310
     2    10     0.7723446     0.0000000     0.0000000     5.90260     0.08626
     2    11    -0.0000000     0.0000000     0.0000000     6.88490     0.00000
     2    12     0.2609409    -0.0000000     0.0000000     8.85010     0.01476
     2    13     0.0000000    -0.0000000    -0.0000000     8.87530     0.00000
     2    14    -0.0000000    -0.2971857    -0.0000000     9.21600     0.01994
     2    15     0.0370163    -0.0000000    -0.0000000     9.80980     0.00033
     2    16     0.0000000    -0.0000000     0.0000000     9.86790     0.00000
     2    17    -0.0000000     0.0000000     0.0000000    10.03750     0.00000
     2    18     0.0000000     1.0831064     0.0000000    10.09490     0.29014
     2    19    -0.0981936     0.0000000    -0.0000000    10.68600     0.00252
     2    20     0.0000000    -0.0000000    -0.0000000    10.68760     0.00000
     2    21    -0.0000000    -0.0914197    -0.0000000    11.81610     0.00242
     2    22    -0.0000000     0.0000000    -0.0000000    12.30470     0.00000
     2    23     0.0000000    -0.0261608    -0.0000000    12.81520     0.00021
     2    24    -0.0000000    -0.0000000    -0.0000000    13.01520     0.00000
     2    25     0.0000000     0.1201394     0.0000000    13.02790     0.00461
     2    26    -0.0000000     0.0000000     0.0000000    13.32060     0.00000
     2    27     0.0168817    -0.0000000    -0.0000000    13.41800     0.00009
     2    28     0.0000000    -0.0000000    -0.0000000    13.58420     0.00000
     2    29    -0.1535317     0.0000000    -0.0000000    13.78940     0.00796
     2    30    -0.0000000    -0.0000000    -0.0259449    13.82700     0.00023
     3     3    -0.0000000    -0.0000000     7.9376716     0.00000     0.00000
     3     4    -0.0000000    -0.4951779    -0.0000000     0.15300     0.00092
     3     5     0.8101846    -0.0000000    -0.0000000     1.95460     0.03143
     3     6     0.0000000    -0.0000000    -1.2946011     3.24690     0.13332
     3     7     0.0000000    -0.0000000     1.8347221     3.67300     0.30291
     3     8     0.0000000    -1.4023341    -0.0000000     3.92950     0.18932
     3     9    -1.3180068    -0.0000000    -0.0000000     4.44720     0.18927
     3    10     0.0000000     0.0000000    -0.0982026     5.28280     0.00125
     3    11    -0.0000000     1.3500948     0.0000000     6.26510     0.27978
     3    12     0.0000000    -0.0000000    -0.5274667     8.23030     0.05610
     3    13    -0.0000000    -0.1405437     0.0000000     8.25550     0.00400
     3    14    -0.0000000    -0.0000000     0.0000000     8.59620     0.00000
     3    15    -0.0000000    -0.0000000    -0.0434117     9.19000     0.00042
     3    16     0.0000000    -0.3150259     0.0000000     9.24810     0.02249
     3    17    -0.0000000     0.0460743    -0.0000000     9.41770     0.00049
     3    18     0.0000000    -0.0000000     0.0000000     9.47510     0.00000
     3    19    -0.0000000     0.0000000     0.0208266    10.06620     0.00011
     3    20     0.0000000     0.9755814     0.0000000    10.06780     0.23476
     3    21    -0.0000000    -0.0000000     0.0000000    11.19630     0.00000
     3    22    -0.0000000    -0.0124139    -0.0000000    11.68490     0.00004
