 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -0.586229 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000     -0.000000     -0.227752      4.9768      249.12
     2      0.000000     -0.000000      1.157161      6.4446      192.38
     3     -0.000000     -0.000000     -0.431649      7.2354      171.36
     4      0.000000     -0.000000     -0.108133      7.3781      168.04
     5     -0.000000     -0.000000     -0.250119      7.9064      156.81
     6      0.000000     -0.000000      1.514679     10.2181      121.34
     7      0.000000     -0.000000     -3.352949     10.8137      114.65
     8     -0.000000     -0.000000      1.029525     11.3795      108.95
     9      0.000000     -0.000000     -0.100628     11.4881      107.92
    10      0.000000     -0.000000     -1.569798     11.8438      104.68
    11      0.000000     -0.000000     -0.796939     12.2002      101.62
    12      0.000000     -0.000000      1.744006     12.4265       99.77
    13      0.000000     -0.000000     -0.343724     12.6212       98.23
    14      0.000000     -0.000000      1.666803     12.7048       97.59
    15     -0.000000     -0.000000      2.195157     13.2625       93.48
    16     -0.000000     -0.000000     -2.416345     13.2790       93.37
    17      0.000000     -0.000000      0.351515     13.3003       93.22
    18      0.000000     -0.000000      0.769861     13.3111       93.14
    19     -0.000000     -0.000000      0.318062     13.6094       91.10
    20     -0.000000     -0.000000      1.290629     13.6268       90.99
    21      0.000000     -0.000000      1.362039     14.2194       87.19
    22     -0.000000     -0.000000      0.973734     14.2321       87.12
    23     -0.000000     -0.000000     -0.038504     14.2485       87.02
    24     -0.000000     -0.000000     -0.696198     15.0951       82.14
    25      0.000000     -0.000000      0.386992     15.3056       81.01
    26      0.000000     -0.000000      0.039762     15.3561       80.74
    27     -0.000000     -0.000000      1.641127     15.4458       80.27
    28     -0.000000     -0.000000     -0.162759     15.6784       79.08
    29     -0.000000     -0.000000      2.645634     15.9997       77.49
    30      0.000000     -0.000000      0.899325     15.9998       77.49
