 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -1.521326 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000      0.473832      1.7889      693.08
     2     -0.000000      0.000000     -0.358436      4.6358      267.45
     3     -0.000000      0.000000     -0.472619      5.0183      247.06
     4      0.000000      0.000000      0.610188      5.5181      224.69
     5      0.000000      0.000000     -0.083369      6.5891      188.17
     6     -0.000000     -0.000000      2.076030      6.9944      177.26
     7     -0.000000      0.000000     -2.859692      7.3352      169.03
     8     -0.000000     -0.000000      1.302923      7.9025      156.89
     9     -0.000000      0.000000      2.005105      8.0408      154.19
    10      0.000000      0.000000      1.770129      8.5989      144.19
    11      0.000000     -0.000000      1.446967      8.8242      140.50
    12     -0.000000      0.000000      1.258147      8.9125      139.11
    13      0.000000      0.000000      1.000189      9.5234      130.19
    14      0.000000     -0.000000      0.622369      9.7699      126.90
    15     -0.000000      0.000000      2.250427      9.9260      124.91
    16     -0.000000      0.000000      2.261797     10.1807      121.78
    17      0.000000     -0.000000      0.006184     10.4532      118.61
    18     -0.000000      0.000000      1.371413     10.9947      112.77
    19     -0.000000     -0.000000      0.514180     11.2264      110.44
    20      0.000000     -0.000000      0.364390     11.2798      109.92
    21      0.000000      0.000000      0.231017     11.3508      109.23
    22      0.000000      0.000000     -1.411285     11.3966      108.79
    23     -0.000000     -0.000000     -3.140932     11.5996      106.89
    24      0.000000      0.000000      0.941053     11.8104      104.98
    25      0.000000      0.000000     -1.609409     12.1741      101.84
    26     -0.000000     -0.000000     -1.337901     12.2970      100.82
    27     -0.000000     -0.000000     -4.050398     12.6615       97.92
    28     -0.000000      0.000000      0.905561     12.8464       96.51
    29      0.000000     -0.000000     -1.258959     13.1097       94.57
    30     -0.000000      0.000000      0.035507     13.3108       93.15
