0  0  0.0  0.0 -1.521326
0  1  0.0  0.0 0.0
0  2  -0.0  -0.0 0.7400365
0  3  0.1016511  0.0 -0.0
0  4  -0.0  -0.2630625 -0.0
0  5  -0.2139118  0.0 -0.0
0  6  -0.0  -0.0916822 -0.0
0  7  -0.0  -0.0 0.0
0  8  -0.6649273  0.0 0.0
0  9  0.0  -0.0 -0.2981469
0  10  0.0  -0.0 0.0
0  11  -0.0  -0.3345666 -0.0
0  12  -0.0  -0.0 0.0
0  13  -0.0  0.0 0.2722825
0  14  -0.2618351  0.0 -0.0
0  15  -0.0  0.0 -0.8762451
0  16  -0.0  -0.3235396 -0.0
0  17  -0.0  0.0 -0.4129375
0  18  -0.4135233  0.0 -0.0
0  19  -0.0  -0.3339996 -0.0
0  20  0.0  -0.0 -1.0326626
0  21  -0.0  0.0 0.0
0  22  -0.0  0.0888801 0.0
0  23  0.0  -0.0554171 0.0
0  24  -0.1126887  0.0 0.0
0  25  0.0  0.0 -0.0
0  26  -0.0  -0.6766088 -0.0
0  27  0.1202198  0.0 -0.0
0  28  -0.0  -0.0 1.0460634
0  29  -0.0  -0.0 -0.3310558
0  30  -0.0  -0.0 0.4970941
1  1  -0.0  0.0 -6.3661076
1  2  -0.0  -0.0 -0.0
1  3  0.0  -0.0009352 -0.0
1  4  -0.1407947  -0.0 0.0
1  5  -0.0  0.0126691 -0.0
1  6  -0.5086474  0.0 -0.0
1  7  -0.0  -0.0 0.7187235
1  8  0.0  0.0074896 0.0
1  9  0.0  -0.0 0.0
1  10  0.0  -0.0 0.1780325
1  11  0.2114253  0.0 -0.0
1  12  -0.0  -0.0 -0.0115506
1  13  -0.0  -0.0 -0.0
1  14  0.0  0.0088433 -0.0
1  15  0.0  0.0 0.0
1  16  -0.3566242  -0.0 0.0
1  17  0.0  -0.0 0.0
1  18  -0.0  0.0432842 0.0
1  19  -0.0044368  -0.0 -0.0
1  20  -0.0  0.0 0.0
1  21  -0.0  0.0 -0.0316334
1  22  -0.003659  0.0 0.0
1  23  0.3924548  0.0 -0.0
1  24  -0.0  0.025168 0.0
1  25  -0.0  0.0 -0.2377919
