 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000    0.000000   -1.464056 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000      0.000000      0.375697      2.0399      607.80
     2      0.000000      0.000000     -0.341172      5.2274      237.18
     3      0.000000      0.000000     -0.392173      5.5192      224.64
     4     -0.000000      0.000000      1.350176      6.2229      199.24
     5      0.000000      0.000000      1.205806      7.0603      175.61
     6     -0.000000      0.000000      0.998823      7.4589      166.22
     7      0.000000      0.000000     -2.727415      7.5675      163.84
     8      0.000000      0.000000      1.845375      8.0486      154.04
     9      0.000000      0.000000      0.230237      8.2284      150.68
    10     -0.000000      0.000000      1.625835      8.6042      144.10
    11      0.000000      0.000000      1.586480      9.1171      135.99
    12      0.000000      0.000000      1.185261      9.1480      135.53
    13     -0.000000      0.000000      0.942046      9.7698      126.91
    14      0.000000      0.000000      2.445766     10.2260      121.24
    15     -0.000000     -0.000000      1.862933     10.2809      120.60
    16      0.000000      0.000000      0.895556     10.2921      120.47
    17      0.000000      0.000000      0.021198     10.7418      115.42
    18      0.000000     -0.000000      1.021495     11.3078      109.64
    19      0.000000      0.000000      0.319357     11.4714      108.08
    20      0.000000      0.000000      1.138116     11.4860      107.94
    21     -0.000000      0.000000     -3.136545     11.6389      106.53
    22      0.000000     -0.000000      0.205226     11.6864      106.09
    23      0.000000      0.000000     -0.275135     11.8190      104.90
    24     -0.000000      0.000000      0.982488     12.0412      102.97
    25     -0.000000      0.000000     -1.610697     12.2348      101.34
    26      0.000000      0.000000     -2.767551     12.4594       99.51
    27     -0.000000      0.000000     -3.970585     12.9117       96.02
    28     -0.000000      0.000000     -0.137800     13.1734       94.12
    29     -0.000000     -0.000000     -0.224662     13.2101       93.86
    30     -0.000000     -0.000000      0.096005     13.4838       91.95
