0  -3113.89456481647
1  -3111.8546648164697
2  -3108.6671648164697
3  -3108.3753648164698
4  -3107.6716648164697
5  -3106.83426481647
6  -3106.43566481647
7  -3106.32706481647
8  -3105.84596481647
9  -3105.66616481647
10  -3105.2903648164697
11  -3104.77746481647
12  -3104.74656481647
13  -3104.12476481647
14  -3103.66856481647
15  -3103.6136648164697
16  -3103.60246481647
17  -3103.15276481647
18  -3102.58676481647
19  -3102.42316481647
20  -3102.40856481647
21  -3102.25566481647
22  -3102.20816481647
23  -3102.07556481647
24  -3101.85336481647
25  -3101.6597648164698
26  -3101.4351648164698
27  -3100.98286481647
28  -3100.72116481647
29  -3100.68446481647
30  -3100.41076481647
