 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -1.419113 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000      0.000000      0.305054      2.2394      553.65
     2      0.000000     -0.000000     -0.316113      5.6870      218.01
     3      0.000000      0.000000     -0.326789      5.9002      210.14
     4     -0.000000      0.000000      2.459488      6.6157      187.41
     5      0.000000     -0.000000      0.044212      7.1445      173.54
     6      0.000000      0.000000     -2.615800      7.7626      159.72
     7      0.000000      0.000000      2.231114      7.9732      155.50
     8     -0.000000      0.000000      1.716198      8.0503      154.01
     9      0.000000     -0.000000     -0.925807      8.5485      145.04
    10      0.000000      0.000000      1.511341      8.6031      144.12
    11      0.000000      0.000000      1.136116      9.3409      132.73
    12      0.000000      0.000000      1.856019      9.4292      131.49
    13      0.000000     -0.000000      0.893734      9.9699      124.36
    14     -0.000000     -0.000000      1.331435     10.3945      119.28
    15      0.000000     -0.000000      2.552742     10.4393      118.77
    16      0.000000      0.000000      1.332065     10.7891      114.92
    17      0.000000      0.000000      0.045495     10.9541      113.19
    18     -0.000000     -0.000000      0.488236     11.6107      106.78
    19     -0.000000      0.000000      0.301124     11.6124      106.77
    20     -0.000000      0.000000     -0.445498     11.6531      106.40
    21     -0.000000      0.000000     -1.482854     11.6677      106.26
    22     -0.000000     -0.000000      0.191240     11.9576      103.69
    23      0.000000     -0.000000      0.649368     11.9998      103.32
    24      0.000000      0.000000      1.009859     12.2063      101.57
    25      0.000000      0.000000     -1.612334     12.2753      101.00
    26      0.000000     -0.000000     -3.449474     12.6539       97.98
    27     -0.000000      0.000000     -3.890577     13.1102       94.57
    28      0.000000      0.000000     -1.029133     13.2154       93.82
    29      0.000000     -0.000000     -0.072880     13.4249       92.35
    30     -0.000000     -0.000000      0.949941     13.5908       91.23
