 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -1.423781 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000     -0.000000      0.312133      2.2187      558.81
     2     -0.000000     -0.000000     -0.319219      5.6396      219.85
     3      0.000000     -0.000000     -0.333565      5.8612      211.53
     4     -0.000000      0.000000      2.330191      6.5835      188.33
     5     -0.000000     -0.000000      0.177277      7.1334      173.81
     6      0.000000     -0.000000     -2.627710      7.7419      160.15
     7     -0.000000      0.000000      2.117459      7.9280      156.39
     8     -0.000000     -0.000000      1.729739      8.0503      154.01
     9     -0.000000      0.000000     -0.822415      8.5123      145.65
    10      0.000000     -0.000000      1.523229      8.6034      144.11
    11     -0.000000     -0.000000      1.140949      9.3206      133.02
    12      0.000000     -0.000000      1.816499      9.3944      131.98
    13      0.000000     -0.000000      0.898700      9.9489      124.62
    14      0.000000      0.000000      1.400457     10.3800      119.45
    15     -0.000000      0.000000      2.543494     10.4180      119.01
    16      0.000000      0.000000      1.272299     10.7357      115.49
    17     -0.000000     -0.000000      0.042520     10.9327      113.41
    18      0.000000      0.000000      0.559334     11.5750      107.11
    19     -0.000000     -0.000000      0.302437     11.5981      106.90
    20     -0.000000     -0.000000      0.764278     11.6392      106.52
    21     -0.000000     -0.000000     -2.698634     11.6622      106.31
    22     -0.000000     -0.000000      0.192795     11.9292      103.93
    23     -0.000000      0.000000      0.589154     11.9859      103.44
    24      0.000000     -0.000000      1.007321     12.1898      101.71
    25     -0.000000     -0.000000     -1.612363     12.2714      101.04
    26     -0.000000     -0.000000     -3.417442     12.6330       98.14
    27     -0.000000     -0.000000     -3.899933     13.0895       94.72
    28     -0.000000     -0.000000     -1.018827     13.2126       93.84
    29     -0.000000      0.000000      0.050153     13.4058       92.49
    30      0.000000      0.000000      0.802362     13.5785       91.31
