0  -3114.3547948437863
1  -3112.1360948437864
2  -3108.7151948437863
3  -3108.4935948437865
4  -3107.771294843786
5  -3107.221394843786
6  -3106.6128948437863
7  -3106.4267948437864
8  -3106.3044948437864
9  -3105.8424948437864
10  -3105.7513948437863
11  -3105.0341948437863
12  -3104.960394843786
13  -3104.4058948437864
14  -3103.974794843786
15  -3103.936794843786
16  -3103.619094843786
17  -3103.4220948437865
18  -3102.7797948437865
19  -3102.756694843786
20  -3102.715594843786
21  -3102.692594843786
22  -3102.4255948437863
23  -3102.368894843786
24  -3102.164994843786
25  -3102.083394843786
26  -3101.7217948437865
27  -3101.2652948437863
28  -3101.1421948437865
29  -3100.9489948437863
30  -3100.776294843786
