 Ground state dipole moment in X,Y,Z:   -0.000000    0.000000   -0.370259 a.u.

 Transition dipole moment between ground state (0) and excited states (a.u.)
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     0     1    -0.0000000    -0.0000000     0.0000000     5.34990     0.00000
     0     2     0.0000000     0.7117668    -0.0000000     6.14510     0.07627
     0     3    -0.0000000     0.3505150     0.0000000     6.93200     0.02087
     0     4    -0.0000000    -0.0000000    -0.5257109     7.07020     0.04787
     0     5    -0.0000000     0.0000000    -0.0000000     7.69440     0.00000
     0     6    -0.0000000     1.0474277    -0.0000000    10.06600     0.27056
     0     7     0.0000000     0.2461688    -0.0000000    10.44440     0.01551
     0     8    -0.0000000    -0.0000000     0.0482644    11.44530     0.00065
     0     9    -0.0000000     0.0000000     0.0000000    11.52510     0.00000
     0    10    -0.0000000    -0.0000000    -0.7221227    12.10100     0.15460
     0    11    -0.0525900     0.0000000     0.0000000    12.48590     0.00085
     0    12    -0.0000000    -0.3593495     0.0000000    12.85430     0.04067
     0    13    -0.0000000    -0.0000000    -0.1011935    13.30740     0.00334
     0    14    -0.3461782    -0.0000000     0.0000000    13.60790     0.03995
     0    15     0.0000000     0.0000000     0.8556990    13.94370     0.25014
     0    16    -0.0000000    -0.3581491     0.0000000    14.05700     0.04418
     0    17    -0.0000000    -0.0000000    -0.0000000    14.14670     0.00000
     0    18    -0.0000000    -0.0000000     0.4142086    14.31440     0.06017
     0    19     0.0000000     0.0000000    -0.0000000    14.48390     0.00000
     0    20     0.2128719     0.0000000    -0.0000000    14.48770     0.01608
     0    21    -0.2459353    -0.0000000    -0.0000000    14.79610     0.02193
     0    22     0.0000000    -0.4806002     0.0000000    15.12960     0.08562
     0    23    -0.0000000    -0.1816686     0.0000000    15.22880     0.01231
     0    24     0.0000000     0.0000000    -0.6037500    15.49440     0.13837
     0    25    -0.6378055    -0.0000000    -0.0000000    15.67620     0.15623
     0    26     0.0000000    -0.0000000     0.1905530    15.90160     0.01415
     0    27    -0.0000000     0.1753357     0.0000000    16.00660     0.01206
     0    28     0.0000000    -0.0000000     0.2284197    16.41380     0.02098
     0    29    -0.0000000     0.0000000     0.4074521    16.65080     0.06772
     0    30     0.0000000    -0.0000000     0.0000000    16.65840     0.00000
 
 Note: In below output the case of i=j corresponds to electronic contribution to dipole moment of excited state i
 Transition dipole moment between excited states (a.u.):
     i     j         X             Y             Z        Diff.(eV)   Oscil.str
     1     1    -0.0000000     0.0000000     3.8296068     0.00000     0.00000
     1     2    -1.4973914    -0.0000000    -0.0000000     0.79520     0.04368
     1     3    -0.0620620     0.0000000    -0.0000000     1.58210     0.00015
     1     4     0.0000000    -0.0000000    -0.0000000     1.72030     0.00000
     1     5     0.0000000    -0.0000000     0.5461743     2.34450     0.01713
     1     6     1.0969312     0.0000000    -0.0000000     4.71610     0.13903
     1     7    -0.5118982    -0.0000000     0.0000000     5.09450     0.03271
     1     8     0.0000000     0.0000000    -0.0000000     6.09540     0.00000
     1     9     0.0000000     0.0000000    -0.4284076     6.17520     0.02777
     1    10     0.0000000     0.0000000    -0.0000000     6.75110     0.00000
     1    11     0.0000000    -0.1097569    -0.0000000     7.13600     0.00211
     1    12     0.5365273     0.0000000    -0.0000000     7.50440     0.05292
     1    13     0.0000000     0.0000000    -0.0000000     7.95750     0.00000
     1    14     0.0000000    -0.0407041    -0.0000000     8.25800     0.00034
