 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000    0.701622 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000     -1.274716      4.3333      286.12
     2      0.000000     -0.000000      0.129872      4.7327      261.97
     3      0.000000     -0.000000      1.468676      5.4896      225.85
     4     -0.000000      0.000000     -1.168664      5.7801      214.50
     5     -0.000000     -0.000000     -1.527360      8.5907      144.32
     6     -0.000000     -0.000000     -0.549949      8.7444      141.79
     7     -0.000000     -0.000000     -0.732891      8.7773      141.26
     8      0.000000      0.000000     -0.229008      9.4059      131.82
     9      0.000000     -0.000000      0.276558      9.9688      124.37
    10     -0.000000     -0.000000     -2.584836     10.0461      123.42
    11     -0.000000     -0.000000      1.158279     11.5255      107.57
    12      0.000000     -0.000000      2.335350     12.1414      102.12
    13     -0.000000      0.000000      1.352434     12.6006       98.40
    14     -0.000000      0.000000      1.277430     12.8669       96.36
    15     -0.000000      0.000000      2.949900     13.1769       94.09
    16     -0.000000      0.000000      1.594679     13.7789       89.98
    17     -0.000000     -0.000000     -1.659035     14.6636       84.55
    18      0.000000     -0.000000      0.188717     14.9977       82.67
    19     -0.000000      0.000000      3.297360     15.2161       81.48
    20     -0.000000      0.000000     -0.775810     15.8231       78.36
    21     -0.000000     -0.000000      1.990444     15.8372       78.29
    22     -0.000000     -0.000000      0.948483     15.8836       78.06
    23     -0.000000     -0.000000      1.613080     16.0199       77.39
    24      0.000000      0.000000      1.076300     16.4140       75.54
    25      0.000000     -0.000000      2.598138     17.2615       71.83
    26     -0.000000     -0.000000     -0.361139     17.6795       70.13
    27     -0.000000      0.000000      0.523189     18.4125       67.34
    28     -0.000000     -0.000000     -0.321515     18.8471       65.78
    29     -0.000000     -0.000000     -1.263115     18.8723       65.70
    30     -0.000000     -0.000000      0.455412     19.1161       64.86
