0  -2992.157869895395
1  -2987.824569895395
2  -2987.425169895395
3  -2986.668269895395
4  -2986.377769895395
5  -2983.5671698953947
6  -2983.413469895395
7  -2983.3805698953947
8  -2982.7519698953947
9  -2982.189069895395
10  -2982.111769895395
11  -2980.6323698953947
12  -2980.016469895395
13  -2979.5572698953947
14  -2979.290969895395
15  -2978.980969895395
16  -2978.378969895395
17  -2977.494269895395
18  -2977.160169895395
19  -2976.941769895395
20  -2976.334769895395
21  -2976.320669895395
22  -2976.274269895395
23  -2976.137969895395
24  -2975.7438698953947
25  -2974.896369895395
26  -2974.4783698953947
27  -2973.745369895395
28  -2973.310769895395
29  -2973.285569895395
30  -2973.0417698953947
