 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -0.194349 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1      0.000000     -0.000000      0.141934      5.5274      224.31
     2     -0.000000      0.000000      0.435914      5.8792      210.89
     3     -0.000000      0.000000     -0.080672      6.6711      185.85
     4      0.000000     -0.000000     -0.535558      6.8084      182.10
     5      0.000000     -0.000000     -1.004622      7.6017      163.10
     6     -0.000000      0.000000      0.754488      9.9002      125.23
     7      0.000000     -0.000000     -2.524948     10.1593      122.04
     8      0.000000      0.000000     -1.445297     11.0796      111.90
     9      0.000000     -0.000000     -1.220711     11.2367      110.34
    10     -0.000000      0.000000      0.520528     12.1372      102.15
    11     -0.000000     -0.000000     -2.760440     12.4657       99.46
    12      0.000000     -0.000000      1.914785     13.2690       93.44
    13     -0.000000      0.000000      2.117504     13.6850       90.60
    14     -0.000000      0.000000      1.837147     14.3854       86.19
    15      0.000000     -0.000000      1.360295     14.4069       86.06
    16     -0.000000      0.000000      1.261792     14.6364       84.71
    17     -0.000000     -0.000000      1.740984     14.9786       82.77
    18      0.000000      0.000000      1.116282     15.2546       81.28
    19      0.000000     -0.000000      0.664886     15.2894       81.09
    20      0.000000     -0.000000      0.722641     15.4437       80.28
    21      0.000000     -0.000000      0.706113     15.5325       79.82
    22      0.000000      0.000000      0.762549     15.5545       79.71
    23     -0.000000      0.000000      0.131249     15.7023       78.96
    24      0.000000     -0.000000      0.271981     15.7602       78.67
    25     -0.000000      0.000000      1.045133     15.9824       77.58
    26      0.000000      0.000000     -0.218263     16.4538       75.35
    27      0.000000     -0.000000     -0.779975     16.4692       75.28
    28      0.000000     -0.000000      0.039217     16.7228       74.14
    29     -0.000000      0.000000      0.473195     16.8875       73.42
    30     -0.000000      0.000000      2.649220     16.8958       73.38
