0  -3116.442740287154
1  -3113.102240287154
2  -3109.497840287154
3  -3108.770140287154
4  -3108.5260402871536
5  -3108.4752402871536
6  -3108.307440287154
7  -3107.945940287154
8  -3107.359340287154
9  -3106.911940287154
10  -3106.1681402871536
11  -3106.089340287154
12  -3105.8997402871537
13  -3105.2221402871537
14  -3105.0625402871538
15  -3104.9001402871536
16  -3104.4786402871537
17  -3104.1609402871536
18  -3104.082640287154
19  -3104.010440287154
20  -3103.947940287154
21  -3103.790840287154
22  -3103.5067402871537
23  -3103.4797402871536
24  -3103.3111402871536
25  -3103.019740287154
26  -3102.839340287154
27  -3102.6059402871538
28  -3102.382740287154
29  -3102.2628402871537
30  -3101.8756402871536
