-1.952092792672274868e+00 -4.560999999999999950e-03 6.350000000000000392e-04 2.926030000000000020e-01 -2.110899999999999929e-02 1.752000000000000085e-03 -1.239499999999999977e-02 -1.505000000000000044e-03 -2.370999999999999844e-03 -1.985629999999999895e-01 1.440253999999999923e+00 2.374110000000000109e-01 1.330000000000000019e-03 -1.329819999999999891e-01 1.053800000000000049e-02 -1.493230999999999975e+00 -2.092799999999999869e-02 -1.178399999999999934e-02 4.184089999999999754e-01 2.603999999999999978e-03 6.881350000000000522e-01 9.999999999999999547e-07 4.978810000000000180e-01 4.858999999999999604e-03 -6.987899999999999667e-02 -8.607569999999999943e-01 5.770000000000000389e-04 -4.000900000000000289e-02 -4.067680000000000184e-01 1.079000000000000098e-03 2.820000000000000241e-04 -1.042799999999999977e-02 -1.612560000000000104e-01 4.406000000000000194e-03 -2.856000000000000032e-03 -4.769999999999999934e-04 9.310999999999999832e-03 6.330999999999999822e-03 1.257419999999999927e-01 4.400609999999999800e-01 -1.178999999999999927e-03 8.629900000000000071e-02 1.889999999999999970e-03 1.268999999999999946e-03 -3.282899999999999707e-02 -9.600000000000000243e-04 -3.216419999999999835e-01 -1.765999999999999992e-03 -2.020000000000000040e-04 -5.465740000000000043e-01 3.750000000000000078e-04 -5.160100000000000103e-02 -1.655999999999999920e-03 1.710000000000000094e-04 3.313639999999999919e-01 -5.331449999999999800e-01 -2.497999999999999787e-03 -6.948000000000000183e-03 -6.587469999999999715e-01 -5.336899999999999977e-02 -1.705849999999999866e-01 2.265000000000000086e-03 -1.124590000000000034e-01 -1.497999999999999983e-03 -2.652129999999999765e-01 4.579999999999999870e-03 -9.039999999999999642e-04 2.200000000000000078e-04 -5.715999999999999727e-03 5.471499999999999975e-02 3.207999999999999914e-03 1.432340000000000002e-01 1.149999999999999981e-03 9.789699999999999791e-02 -1.010000000000000020e-04 -2.635000000000000189e-03 -9.552700000000000080e-02 4.071299999999999919e-02 -8.000000000000000383e-04 -1.724999999999999971e-03 8.399999999999999535e-05 1.022499999999999971e-02 -8.890000000000000333e-04 1.784910000000000108e-01 -4.367000000000000222e-03 -8.260000000000000198e-04 -2.234619999999999940e-01 1.851559999999999873e-01 -3.069999999999999812e-04 2.869999999999999830e-04 2.284849999999999937e-01 -3.032400000000000026e-02 -1.128000000000000096e-03 1.685029999999999861e-01 -1.319019999999999915e-01 1.250000000000000026e-04 -1.565999999999999901e-03 1.257000000000000088e-03 1.130970000000000031e-01 -9.970000000000000563e-04 -1.974219999999999864e-01
-4.560999999999999950e-03 1.740692073277259055e-01 -6.958929999999999838e-01 -7.529999999999999801e-04 -3.249000000000000152e-03 1.096934999999999993e+00 -9.488710000000000200e-01 -6.310900000000000398e-01 -1.103200000000000014e-01 1.518999999999999951e-03 -1.096500000000000079e-02 -2.151999999999999833e-03 -2.222389000000000170e+00 1.988000000000000184e-03 -3.646400000000000335e-02 -9.105000000000000246e-03 -1.069500000000000034e-01 1.613980000000000137e-01 1.698000000000000074e-03 -7.193999999999999874e-03 3.851999999999999955e-03 -7.137499999999999400e-02 7.366000000000000152e-03 4.487889999999999935e-01 -2.031999999999999952e-03 1.686999999999999915e-03 -2.542030000000000123e-01 7.010999999999999871e-03 5.562000000000000104e-03 -3.753389999999999782e-01 -8.275200000000000611e-02 1.700099999999999875e-02 -1.779999999999999898e-04 -4.090000000000000211e-04 2.024549999999999961e-01 -3.074700000000000003e-02 -3.806749999999999856e-01 -1.133679999999999966e-01 4.420000000000000101e-04 -1.019999999999999992e-04 9.679400000000000504e-02 -2.863999999999999792e-03 -3.964800000000000268e-02 -8.910200000000000065e-02 -1.003999999999999901e-03 6.123599999999999877e-02 4.360000000000000269e-04 9.559199999999999642e-02 1.663900000000000101e-01 2.439999999999999949e-04 2.138500000000000123e-02 -1.557000000000000007e-03 5.001000000000000237e-03 4.020100000000000062e-02 8.639999999999999677e-04 -5.099999999999999960e-05 -1.336099999999999961e-02 3.069049999999999834e-01 -9.990000000000001049e-04 -1.000999999999999937e-03 1.508000000000000009e-03 2.104330000000000089e-01 -7.600000000000000418e-05 7.424100000000000144e-02 6.989999999999999686e-04 -3.838999999999999965e-03 2.649999999999999903e-04 -9.060000000000000345e-03 1.930999999999999991e-03 1.665999999999999946e-03 -3.037400000000000169e-02 -1.041000000000000042e-03 4.914999999999999925e-02 -4.670000000000000214e-04 -2.542099999999999915e-02 -5.217600000000000016e-02 -5.789999999999999791e-04 -7.979999999999999897e-04 1.446000000000000063e-02 -1.177630000000000066e-01 -1.924710000000000032e-01 2.269000000000000183e-03 3.538499999999999979e-02 1.464999999999999939e-03 -4.649899999999999867e-02 9.879000000000000628e-03 -7.579999999999999932e-04 2.869999999999999830e-04 9.332999999999999283e-03 9.371300000000000463e-02 -1.763000000000000027e-03 -2.573000000000000200e-03 -6.142700000000000243e-02 1.849999999999999973e-04 -3.299999999999999982e-04 -1.281329999999999969e-01 2.023089999999999888e-01 1.576879999999999948e-01 5.860000000000000408e-04 3.069900000000000059e-02 -1.330999999999999935e-03
6.350000000000000392e-04 -6.958929999999999838e-01 -5.040516792672271151e+00 -1.111000000000000008e-03 -2.268299999999999830e-02 -1.283219999999999916e-01 9.018900000000000527e-02 -2.758541999999999828e+00 1.034882999999999997e+00 2.674999999999999861e-03 1.310000000000000129e-04 6.069999999999999875e-03 2.781569999999999876e-01 -8.450000000000000479e-04 -5.917700000000000043e-02 6.809999999999999647e-04 1.207199999999999940e-02 -9.303699999999999470e-02 -5.975000000000000276e-03 2.931239999999999957e-01 2.390999999999999896e-03 -2.789650000000000185e-01 2.575000000000000032e-03 -6.165299999999999947e-02 -1.523999999999999964e-03 1.185000000000000072e-03 4.639170000000000238e-01 -1.237999999999999951e-03 1.979999999999999881e-04 1.592999999999999972e-02 -4.394710000000000005e-01 5.753999999999999566e-03 3.933999999999999997e-03 -9.430000000000000448e-04 -2.529350000000000209e-01 1.180749999999999994e-01 1.264119999999999966e-01 -3.258070000000000133e-01 1.101199999999999922e-02 -3.899999999999999929e-04 -2.506959999999999744e-01 -5.990000000000000316e-04 -7.191300000000000470e-02 4.788300000000000195e-02 2.328999999999999907e-03 6.742999999999999862e-03 1.696999999999999941e-03 3.314999999999999804e-03 -3.016100000000000031e-02 9.179999999999999792e-04 6.804000000000000152e-03 -5.869999999999999567e-04 1.205959999999999949e-01 -1.750900000000000026e-02 3.544999999999999974e-03 8.080999999999999642e-03 8.540000000000000499e-04 -1.914599999999999982e-02 -1.902999999999999961e-03 1.325999999999999922e-03 -3.187999999999999862e-03 5.528899999999999787e-02 1.307000000000000002e-03 -2.256160000000000110e-01 -5.217000000000000283e-03 -1.188990000000000047e-01 6.651799999999999380e-02 4.283999999999999614e-03 -1.180000000000000059e-03 1.134999999999999941e-03 -1.771299999999999958e-02 2.814999999999999794e-03 1.859299999999999842e-02 -1.173999999999999913e-03 -2.593300000000000119e-02 -1.296300000000000056e-02 -9.629999999999999888e-04 -6.870000000000000022e-04 -1.357379999999999975e-01 -1.700010000000000132e-01 8.073900000000000521e-02 8.249999999999999955e-04 -3.558399999999999758e-02 9.799999999999999684e-05 1.329960000000000031e-01 6.454600000000000615e-02 -1.769999999999999926e-04 8.459999999999999638e-04 1.454199999999999937e-02 5.504900000000000071e-02 8.530000000000000256e-04 1.456000000000000046e-03 -9.572999999999999912e-03 -1.260999999999999968e-03 -1.528999999999999977e-03 2.758000000000000035e-02 -1.685299999999999992e-02 -3.036900000000000016e-02 -1.312999999999999931e-03 6.204999999999999578e-03 -7.799999999999999859e-04
2.926030000000000020e-01 -7.529999999999999801e-04 -1.111000000000000008e-03 1.149997207327729143e+00 -4.986169999999999769e-01 1.100000000000000039e-04 1.168999999999999900e-03 -2.680000000000000090e-04 -1.389000000000000044e-03 -2.329380000000000062e-01 -2.538719999999999866e-01 1.591899999999999912e-02 5.929999999999999941e-04 -1.936013999999999902e+00 2.689999999999999791e-04 -6.799700000000000188e-02 -1.574599999999999958e-02 -8.082999999999999907e-03 8.886700000000000155e-02 -6.600000000000000506e-05 2.611720000000000153e-01 -1.869999999999999917e-04 5.334950000000000525e-01 1.551999999999999994e-03 5.577419999999999600e-01 3.480400000000000160e-01 -2.906999999999999862e-03 5.064119999999999733e-01 -1.486750000000000016e-01 7.709999999999999840e-04 1.579999999999999916e-04 2.269999999999999882e-04 8.249999999999999955e-04 -8.911900000000000377e-02 5.240000000000000517e-04 -5.899999999999999754e-05 -2.939999999999999905e-04 3.770000000000000022e-04 1.022249999999999964e-01 -4.390760000000000218e-01 -1.469999999999999953e-04 4.421300000000000230e-02 -8.940000000000000464e-04 -5.700000000000000314e-05 -1.023069999999999952e-01 -1.140000000000000063e-04 7.972999999999999532e-02 -2.200000000000000078e-04 2.010000000000000068e-04 -1.033999999999999980e-03 2.829999999999999942e-04 -6.640100000000000169e-02 -2.199999999999999943e-05 2.799999999999999958e-05 3.551100000000000090e-02 -1.321519999999999917e-01 1.459999999999999926e-03 1.849999999999999973e-04 -1.838899999999999910e-02 7.622600000000000209e-02 5.257699999999999874e-02 1.240000000000000054e-04 2.094660000000000133e-01 1.800000000000000046e-05 -4.479099999999999748e-02 2.072000000000000057e-03 2.629999999999999959e-04 1.343999999999999926e-03 1.127250000000000058e-01 6.627900000000000458e-02 2.100000000000000087e-04 7.589600000000000513e-02 2.709999999999999735e-04 -1.170940000000000036e-01 -1.149999999999999981e-03 -1.700000000000000122e-04 2.933689999999999909e-01 2.286300000000000138e-02 -7.700000000000000139e-05 1.569999999999999944e-04 3.899999999999999929e-05 9.465999999999999415e-02 5.099999999999999960e-05 9.549499999999999655e-02 3.860000000000000041e-04 -4.000000000000000192e-04 1.929700000000000026e-01 -1.052639999999999965e-01 -1.689999999999999879e-04 -5.099999999999999960e-05 3.992600000000000315e-02 -3.487300000000000122e-02 -6.409999999999999682e-04 -3.415900000000000186e-02 3.936900000000000122e-02 -2.675999999999999993e-03 4.369999999999999970e-04 -3.436999999999999951e-03 1.108050000000000007e-01 2.294000000000000032e-03 1.146309999999999968e-01
-2.110899999999999929e-02 -3.249000000000000152e-03 -2.268299999999999830e-02 -4.986169999999999769e-01 -5.167927792672273313e+00 3.110000000000000243e-04 -3.800000000000000209e-04 -6.599999999999999964e-04 -2.462000000000000213e-03 -2.798623999999999779e+00 -4.314180000000000237e-01 5.245910000000000295e-01 -2.039999999999999984e-04 1.029280000000000056e-01 0.000000000000000000e+00 9.076000000000000734e-03 1.222999999999999912e-03 1.469999999999999953e-04 6.111199999999999966e-02 -1.742000000000000059e-03 2.261890000000000012e-01 -8.370999999999999969e-03 4.874720000000000164e-01 -6.530000000000000431e-04 -4.837270000000000181e-01 5.919480000000000297e-01 6.849999999999999535e-04 -5.472820000000000462e-01 -1.890539999999999998e-01 -9.500000000000000523e-05 3.390000000000000001e-04 -1.402999999999999950e-03 5.600030000000000285e-01 -3.486730000000000107e-01 -3.210999999999999879e-03 3.289999999999999956e-03 2.648999999999999879e-03 -1.002899999999999972e-02 -2.171800000000000119e-02 4.381899999999999684e-02 -3.690999999999999837e-03 6.761899999999999855e-02 -8.639999999999999677e-04 3.800000000000000209e-04 6.493999999999999773e-03 3.060000000000000111e-04 -8.574099999999999777e-02 4.699999999999999859e-04 2.069999999999999900e-04 -1.409199999999999897e-01 -3.460000000000000076e-04 -9.516600000000000059e-02 5.429999999999999714e-04 1.240000000000000054e-04 6.656499999999999917e-02 1.126670000000000033e-01 6.399999999999999710e-05 -7.899999999999999579e-05 4.909899999999999681e-02 -4.742999999999999820e-03 -5.764500000000000179e-02 6.059999999999999849e-04 -1.000700000000000027e-02 -5.249999999999999676e-04 -2.346399999999999875e-02 4.389999999999999914e-04 8.989999999999999511e-04 2.759999999999999867e-04 1.446399999999999908e-01 -2.524700000000000277e-01 1.165999999999999936e-03 -6.130499999999999838e-02 1.083999999999999894e-03 -1.029499999999999998e-01 -6.989999999999999686e-04 -1.150000000000000035e-04 -2.872100000000000000e-02 -1.493700000000000062e-02 2.550000000000000183e-04 2.530000000000000239e-04 -4.130000000000000099e-04 -1.098800000000000054e-01 -4.780000000000000178e-04 -2.337900000000000048e-02 8.099999999999999561e-04 2.300000000000000002e-05 -2.601399999999999893e-02 -2.397440000000000127e-01 3.000000000000000076e-05 -1.399999999999999979e-05 3.581700000000000161e-02 -1.378060000000000118e-01 -1.435999999999999993e-03 1.787519999999999942e-01 1.976779999999999926e-01 4.730000000000000046e-04 -3.460000000000000076e-04 -5.950000000000000427e-04 2.720060000000000255e-01 1.939999999999999993e-04 1.217099999999999953e-02
1.752000000000000085e-03 1.096934999999999993e+00 -1.283219999999999916e-01 1.100000000000000039e-04 3.110000000000000243e-04 -6.033680792672271309e+00 -3.039814999999999934e+00 -1.023469999999999935e-01 -1.800680000000000058e-01 -1.892000000000000019e-03 1.131799999999999994e-02 7.856000000000000136e-03 4.390700000000000158e-01 -1.049000000000000019e-03 -1.915127000000000024e+00 -7.666000000000000071e-03 -1.544490000000000030e-01 3.708569999999999922e-01 -2.539000000000000024e-03 -4.166399999999999965e-02 -1.286400000000000043e-02 -2.351200000000000165e-02 -4.460999999999999688e-03 7.004540000000000211e-01 4.049999999999999781e-04 -5.760000000000000146e-04 -6.759099999999999830e-02 -5.789999999999999791e-04 -2.475000000000000203e-03 -8.444599999999999329e-02 -2.992099999999999968e-02 -3.961100000000000038e-02 7.919999999999999523e-04 -1.258000000000000004e-03 -3.451469999999999816e-01 -6.834740000000000260e-01 2.178700000000000081e-02 -2.687099999999999905e-02 3.366000000000000068e-03 -7.100000000000000462e-05 2.679499999999999937e-02 -1.139100000000000008e-02 -6.405000000000000103e-03 -2.664540000000000242e-01 -1.482000000000000027e-03 -4.455400000000000332e-02 2.224999999999999981e-03 7.359400000000000663e-02 -1.048520000000000008e-01 -4.605999999999999851e-03 -2.594099999999999878e-02 -2.892000000000000039e-03 4.530800000000000105e-02 1.361930000000000085e-01 1.350000000000000017e-04 -4.240000000000000062e-04 -2.978999999999999877e-03 -2.335830000000000128e-01 -2.402000000000000055e-03 -1.090000000000000067e-04 1.353000000000000036e-03 6.901799999999999602e-02 -6.299999999999999990e-05 1.193879999999999941e-01 -5.392000000000000091e-03 -1.403260000000000063e-01 -6.721999999999999677e-03 2.456530000000000102e-01 -2.004000000000000139e-03 -2.106999999999999932e-03 -2.371320000000000094e-01 2.329999999999999986e-04 -1.415780000000000094e-01 7.889999999999999878e-04 -9.297900000000000609e-02 1.031289999999999984e-01 3.499999999999999693e-05 -4.130000000000000099e-04 -3.778299999999999714e-02 -5.594500000000000167e-02 -8.519500000000000683e-02 -1.840000000000000001e-04 -2.267079999999999929e-01 5.910000000000000539e-04 -9.417799999999999783e-02 8.419500000000000595e-02 5.659999999999999884e-04 2.320000000000000014e-04 1.866810000000000136e-01 -1.395849999999999869e-01 5.730000000000000501e-04 1.610000000000000103e-03 -8.651100000000000456e-02 1.002000000000000069e-03 2.910000000000000260e-04 1.548599999999999977e-02 1.467829999999999968e-01 1.475800000000000028e-02 1.159000000000000091e-03 1.039400000000000046e-02 3.000000000000000076e-06
-1.239499999999999977e-02 -9.488710000000000200e-01 9.018900000000000527e-02 1.168999999999999900e-03 -3.800000000000000209e-04 -3.039814999999999934e+00 -3.213423792672273294e+00 1.052629999999999955e-01 1.288519999999999943e-01 1.485999999999999908e-03 -7.337999999999999905e-03 -7.304999999999999861e-03 -3.806590000000000251e-01 9.160000000000000390e-04 1.083609999999999990e-01 1.763199999999999837e-02 -9.832349999999999701e-01 1.560802999999999940e+00 2.053999999999999836e-03 6.761699999999999655e-02 1.410999999999999928e-03 7.962999999999999592e-03 1.537499999999999978e-02 -1.049382000000000037e+00 -1.814000000000000074e-03 -5.434999999999999727e-03 9.850599999999999634e-02 -2.102999999999999835e-03 -2.101000000000000003e-03 4.394660000000000233e-01 5.255300000000000249e-02 -1.516309999999999880e-01 9.219999999999999680e-04 -1.330000000000000073e-04 -9.542299999999999394e-02 -4.661489999999999800e-01 -1.309879999999999933e-01 -1.776989999999999958e-01 -2.201999999999999964e-03 -2.880000000000000073e-04 1.170000000000000033e-02 -1.024000000000000084e-02 3.698800000000000004e-02 -7.328900000000000692e-02 -5.300000000000000024e-03 6.040000000000000230e-03 -2.982999999999999974e-03 -2.724860000000000060e-01 1.360899999999999957e-02 -3.824999999999999841e-03 3.999099999999999877e-02 -1.820999999999999919e-03 6.962000000000000306e-03 1.210870000000000002e-01 7.230000000000000098e-04 4.049999999999999781e-04 1.417099999999999957e-02 2.693389999999999951e-01 -2.838999999999999944e-03 -4.319999999999999838e-04 -1.379999999999999933e-04 -1.044520000000000032e-01 -1.820000000000000057e-04 4.849000000000000012e-03 -8.009999999999999542e-04 -2.017800000000000149e-02 4.509400000000000214e-02 1.609990000000000032e-01 -6.930000000000000396e-04 -1.234000000000000071e-03 -2.824070000000000191e-01 -1.769999999999999926e-04 6.059599999999999709e-02 6.139999999999999625e-04 5.225599999999999690e-02 -1.159919999999999979e-01 -1.397999999999999937e-03 -9.740000000000000394e-04 -1.437539999999999929e-01 1.520960000000000090e-01 1.612600000000000144e-02 -9.389999999999999476e-04 -1.383780000000000010e-01 5.999999999999999474e-04 -8.834699999999999498e-02 -6.002199999999999896e-02 -2.730000000000000222e-04 4.690000000000000158e-04 -5.190000000000000169e-03 -5.177400000000000058e-02 1.150999999999999896e-03 2.464000000000000044e-03 -2.847540000000000071e-01 -1.049999999999999935e-03 -1.471000000000000085e-03 -4.134399999999999881e-02 -2.081139999999999934e-01 3.052200000000000052e-02 -1.167000000000000069e-03 -2.567799999999999944e-02 2.420000000000000005e-04
-1.505000000000000044e-03 -6.310900000000000398e-01 -2.758541999999999828e+00 -2.680000000000000090e-04 -6.599999999999999964e-04 -1.023469999999999935e-01 1.052629999999999955e-01 -5.424752792672272506e+00 1.129504999999999981e+00 -2.172899999999999832e-02 -6.623000000000000415e-03 6.970999999999999766e-03 2.332800000000000151e-02 -1.259999999999999998e-04 3.229200000000000126e-02 4.079999999999999968e-04 -7.218900000000000317e-02 -1.231499999999999956e-02 -1.225799999999999980e-02 1.626839999999999953e-01 2.556000000000000112e-03 1.987770000000000092e-01 3.340000000000000087e-03 -9.628799999999999859e-02 1.608999999999999970e-03 -3.139999999999999996e-03 3.900259999999999838e-01 3.361999999999999971e-03 2.402000000000000055e-03 1.218500000000000000e-01 -1.751285999999999898e+00 -4.917200000000000043e-02 -1.680999999999999986e-03 -2.348999999999999960e-03 -4.655639999999999779e-01 1.960359999999999880e-01 -3.723699999999999927e-02 -1.204839999999999939e-01 2.827999999999999785e-03 -3.469999999999999777e-04 -1.183010000000000034e-01 -1.061999999999999923e-02 -3.692599999999999771e-01 4.267200000000000160e-02 7.296999999999999667e-03 2.081699999999999870e-02 6.485999999999999578e-03 4.000000000000000327e-05 3.913699999999999818e-02 -6.530000000000000431e-04 -5.399700000000000333e-02 -5.469999999999999602e-04 2.778979999999999784e-01 -2.894599999999999951e-02 -1.647000000000000026e-03 -1.858999999999999975e-03 -8.861000000000000820e-03 1.154730000000000062e-01 -5.609999999999999752e-04 -6.799999999999999946e-05 -1.332000000000000068e-03 2.260469999999999979e-01 1.260999999999999968e-03 -4.470390000000000197e-01 -1.175700000000000009e-02 -2.697140000000000093e-01 1.685199999999999892e-02 3.851299999999999862e-02 6.570000000000000319e-04 -9.219999999999999680e-04 -1.433599999999999978e-02 -8.520000000000000013e-04 -1.743969999999999965e-01 -7.799999999999999859e-04 1.363669999999999882e-01 -1.018999999999999941e-02 2.438000000000000063e-03 7.810000000000000102e-04 -1.872419999999999918e-01 -3.017420000000000102e-01 1.521160000000000012e-01 5.105000000000000163e-03 8.823899999999999799e-02 -2.519999999999999996e-04 -1.441759999999999986e-01 3.632119999999999793e-01 -2.759999999999999867e-03 1.912000000000000071e-03 -1.995059999999999889e-01 -2.389000000000000064e-03 1.296000000000000060e-03 1.391000000000000092e-03 -5.380100000000000160e-02 1.219999999999999974e-04 7.940000000000000009e-04 7.839999999999999747e-04 -1.878499999999999961e-02 -4.019000000000000003e-03 -2.923999999999999950e-03 -2.485199999999999909e-02 4.591999999999999728e-03
-2.370999999999999844e-03 -1.103200000000000014e-01 1.034882999999999997e+00 -1.389000000000000044e-03 -2.462000000000000213e-03 -1.800680000000000058e-01 1.288519999999999943e-01 1.129504999999999981e+00 -2.306961792672275635e+00 2.931000000000000012e-03 -3.765000000000000117e-03 4.545999999999999694e-03 -2.457409999999999872e-01 3.600000000000000227e-04 1.376360000000000083e-01 4.146000000000000379e-03 -1.444419999999999871e-01 2.279619999999999980e-01 1.783999999999999996e-03 -6.082859999999999934e-01 -3.253999999999999948e-03 8.124679999999999680e-01 -5.693000000000000144e-03 4.556799999999999740e-01 8.548999999999999308e-03 -1.392000000000000008e-02 -3.538600000000000079e-02 1.622300000000000131e-02 8.949999999999999623e-03 -4.270639999999999992e-01 1.878090000000000037e-01 3.865330000000000155e-01 -1.358200000000000032e-02 -9.735000000000000597e-03 -1.957821999999999951e+00 6.723360000000000447e-01 -5.814780000000000504e-01 9.012120000000000131e-01 9.641999999999999529e-03 -1.247000000000000062e-03 2.489359999999999906e-01 -1.250000000000000026e-04 7.199300000000000144e-02 -2.352500000000000077e-02 5.131000000000000144e-03 -3.894600000000000145e-02 3.824999999999999841e-03 -1.257100000000000058e-02 5.312999999999999667e-02 -3.899999999999999929e-04 -2.184139999999999970e-01 -1.850000000000000082e-03 -4.132099999999999662e-02 1.190399999999999965e-02 7.420000000000000380e-04 8.980000000000000352e-04 -9.169999999999999549e-04 -5.167999999999999851e-03 -7.999999999999999638e-06 7.479999999999999670e-04 7.700000000000000139e-05 -3.129400000000000237e-02 -1.330000000000000073e-04 1.282189999999999996e-01 2.105999999999999799e-03 4.070399999999999713e-02 4.147599999999999898e-02 -2.303300000000000139e-02 2.320000000000000014e-04 2.829999999999999942e-04 -2.308999999999999855e-03 9.659999999999999533e-04 6.759900000000000631e-02 -6.359999999999999551e-04 -2.824000000000000121e-03 -3.827900000000000053e-02 -1.175999999999999962e-03 -5.249999999999999676e-04 1.742099999999999899e-02 1.254899999999999904e-01 -4.686900000000000094e-02 -8.040000000000000271e-04 5.137300000000000200e-02 5.399999999999999798e-05 -1.554149999999999976e-01 -5.881000000000000116e-02 5.450000000000000200e-04 -7.119999999999999593e-04 4.046999999999999903e-02 -3.059999999999999873e-02 -5.919999999999999698e-04 -3.370000000000000057e-04 -4.530000000000000064e-04 1.619999999999999912e-03 1.237999999999999951e-03 1.564099999999999865e-02 3.817500000000000060e-02 -7.100000000000000408e-03 4.380000000000000213e-04 6.779399999999999316e-02 3.739999999999999835e-04
-1.985629999999999895e-01 1.518999999999999951e-03 2.674999999999999861e-03 -2.329380000000000062e-01 -2.798623999999999779e+00 -1.892000000000000019e-03 1.485999999999999908e-03 -2.172899999999999832e-02 2.931000000000000012e-03 -4.995176792672275212e+00 -5.380719999999999947e-01 6.130130000000000301e-01 5.330000000000000536e-04 2.668099999999999986e-02 5.599999999999999916e-05 -4.614000000000000046e-02 -6.660000000000000338e-04 -1.067999999999999939e-03 1.502219999999999944e-01 -5.806999999999999662e-03 2.830600000000000130e-02 -1.201999999999999943e-02 8.502700000000000535e-02 -1.601999999999999908e-03 -5.108899999999999553e-01 3.722969999999999891e-01 6.374999999999999591e-03 -3.564970000000000083e-01 -4.144329999999999958e-01 2.373000000000000109e-03 1.830000000000000029e-04 1.541000000000000052e-03 8.535979999999999679e-01 -1.454377999999999949e+00 1.144000000000000052e-03 1.502000000000000080e-03 8.940000000000000464e-04 -4.916000000000000231e-03 -4.248979999999999979e-01 2.641100000000000045e-02 -2.064999999999999995e-03 5.956199999999999689e-02 -1.459999999999999926e-03 1.779999999999999898e-04 -1.870399999999999840e-02 2.190000000000000106e-04 -1.011689999999999950e-01 6.279999999999999775e-04 2.489999999999999809e-04 -3.653279999999999861e-01 -8.559999999999999901e-04 -1.901799999999999879e-01 1.428999999999999932e-03 2.699999999999999899e-05 -4.003500000000000114e-02 -2.156079999999999941e-01 -5.060000000000000478e-04 -7.039999999999999817e-04 1.526559999999999861e-01 -1.470300000000000079e-02 1.129990000000000022e-01 -1.374000000000000004e-03 -5.335499999999999965e-02 -6.390000000000000280e-04 2.338499999999999954e-02 -3.079000000000000140e-03 8.952999999999999153e-03 -3.690000000000000246e-04 2.850309999999999788e-01 -5.122839999999999616e-01 3.599999999999999901e-03 -4.150299999999999823e-02 7.150000000000000322e-04 -2.440779999999999894e-01 -6.260000000000000373e-04 7.200000000000000182e-05 9.008299999999999641e-02 7.345100000000000240e-02 -1.569999999999999944e-04 2.990000000000000036e-04 -3.399999999999999973e-05 1.667780000000000096e-01 5.140000000000000254e-04 6.848700000000000621e-02 -1.199999999999999895e-03 1.827000000000000065e-03 -2.414930000000000132e-01 -2.441709999999999992e-01 -1.747999999999999988e-03 -1.902999999999999961e-03 1.653940000000000132e-01 -1.029500000000000033e-02 3.730000000000000134e-04 2.738619999999999943e-01 -4.328069999999999973e-01 -1.019999999999999992e-04 2.799999999999999755e-04 1.227000000000000009e-03 -2.429290000000000060e-01 8.399999999999999535e-05 1.535289999999999988e-01
