0  -3115.655644419589
1  -3110.868644419589
2  -3109.102244419589
3  -3108.308844419589
4  -3108.161444419589
5  -3107.649844419589
6  -3105.391744419589
7  -3104.754944419589
8  -3104.697944419589
9  -3104.426844419589
10  -3103.7578444195888
11  -3103.685744419589
12  -3103.561444419589
13  -3103.329044419589
14  -3103.177744419589
15  -3102.813844419589
16  -3102.791544419589
17  -3102.613644419589
18  -3102.256644419589
19  -3102.234344419589
20  -3102.1962444195888
21  -3101.902544419589
22  -3101.763944419589
23  -3101.625944419589
24  -3100.881644419589
25  -3100.659444419589
26  -3100.596244419589
27  -3100.312644419589
28  -3100.171144419589
29  -3099.926644419589
30  -3099.838044419589
