0  0  0.0  0.0 -0.426413
0  1  0.0  0.0 0.0
0  2  0.0  0.689948 -0.0
0  3  -0.0  0.3464894 0.0
0  4  0.0  0.0 -0.5320495
0  5  -0.0  -0.0 0.0
0  6  -0.0  1.0271642 0.0
0  7  -0.0  0.1946422 0.0
0  8  -0.0  0.0 -0.0880855
0  9  0.0  0.0 -0.0
0  10  0.0  0.0 -0.6515711
0  11  -0.0372311  0.0 -0.0
0  12  -0.0  -0.35991 -0.0
0  13  0.0  -0.0 -0.1907431
0  14  -0.3497948  -0.0 0.0
0  15  -0.0  -0.0 -0.0
0  16  -0.0  -0.0 0.9807109
0  17  -0.0  -0.3591401 0.0
0  18  0.0  0.0 -0.2538952
0  19  -0.0  -0.0 0.0
0  20  0.2186419  -0.0 0.0
0  21  -0.2632087  0.0 0.0
0  22  0.0  -0.475645 -0.0
0  23  -0.0  0.0 -0.5957451
0  24  0.0  -0.2234743 0.0
0  25  -0.6023312  -0.0 -0.0
0  26  -0.0  0.186828 -0.0
0  27  -0.0  0.0 -0.3195696
0  28  -0.0  0.0 0.1416991
0  29  0.0  -0.0 0.0
0  30  -0.0  -0.0 -0.1213721
1  1  -0.0  0.0 3.4719829
1  2  -1.3800861  0.0 0.0
1  3  -0.0524472  -0.0 -0.0
1  4  -0.0  -0.0 0.0
1  5  -0.0  -0.0 0.5625344
1  6  1.0082596  0.0 0.0
1  7  -0.5344348  0.0 0.0
1  8  -0.0  -0.0 -0.0
1  9  -0.0  0.0 -0.3633604
1  10  -0.0  -0.0 -0.0
1  11  0.0  -0.1057216 -0.0
1  12  0.4975347  -0.0 -0.0
1  13  0.0  0.0 -0.0
1  14  -0.0  -0.0355621 0.0
1  15  -0.0  0.0 1.1667205
1  16  0.0  -0.0 0.0
1  17  -0.0163307  0.0 0.0
1  18  -0.0  0.0 -0.0
1  19  0.0  -0.0 -0.0910763
1  20  0.0  -0.0845734 0.0
1  21  0.0  0.0944968 0.0
1  22  -0.0267057  0.0 -0.0
1  23  -0.0  0.0 -0.0
1  24  -0.14578  -0.0 -0.0
1  25  -0.0  -0.9179986 -0.0
1  26  0.0166543  0.0 0.0
1  27  -0.0  -0.0 -0.0
1  28  0.0  0.0 0.0
1  29  0.0  0.0 0.0586337
1  30  -0.0  -0.0 -0.0
2  2  0.0  -0.0 4.4584084
2  3  -0.0  0.0 2.7173563
2  4  -0.0  -3.0098798 0.0
2  5  -2.7145877  0.0 -0.0
2  6  -0.0  0.0 -0.1903715
2  7  -0.0  0.0 0.2666889
2  8  -0.0  -0.5279757 0.0
2  9  0.5592004  -0.0 -0.0
2  10  0.0  0.184527 0.0
2  11  0.0  -0.0 0.0
2  12  0.0  -0.0 0.2511867
2  13  -0.0  0.0152152 0.0
2  14  0.0  -0.0 0.0
2  15  -0.0289381  0.0 0.0
2  16  0.0  -0.0217032 -0.0
2  17  -0.0  0.0 0.0350333
2  18  -0.0  -0.0953363 0.0
2  19  -0.0026191  0.0 0.0
2  20  0.0  -0.0 0.0
2  21  -0.0  -0.0 0.0
2  22  -0.0  -0.0 1.1251685
2  23  -0.0  0.219319 0.0
2  24  0.0  -0.0 -0.7338257
2  25  -0.0  0.0 -0.0
2  26  0.0  0.0 0.0124659
2  27  -0.0  0.637916 0.0
2  28  0.0  0.4177504 -0.0
2  29  -0.013523  0.0 0.0
2  30  -0.0  -0.4978021 0.0
3  3  0.0  -0.0 3.2585901
3  4  0.0  0.9624578 -0.0
3  5  0.790685  -0.0 0.0
3  6  -0.0  0.0 -0.7189631
3  7  -0.0  0.0 -2.2237006
3  8  -0.0  -1.7512498 -0.0
3  9  1.5650045  -0.0 -0.0
3  10  -0.0  -0.5649531 0.0
3  11  -0.0  -0.0 0.0
3  12  0.0  -0.0 0.2866131
3  13  0.0  0.0369298 -0.0
3  14  0.0  0.0 -0.0
3  15  -0.0498793  0.0 0.0
3  16  -0.0  0.3749616 -0.0
3  17  -0.0  0.0 -0.0337106
3  18  0.0  -0.5781711 0.0
3  19  -0.0029582  0.0 -0.0
3  20  0.0  -0.0 0.0
3  21  0.0  0.0 0.0
3  22  0.0  0.0 -0.0040544
3  23  0.0  -0.1933877 0.0
3  24  0.0  -0.0 -0.3306374
3  25  0.0  -0.0 -0.0
3  26  -0.0  0.0 1.172525
3  27  0.0  0.0575017 -0.0
3  28  -0.0  0.0519582 -0.0
3  29  0.0020507  0.0 0.0
3  30  0.0  0.2530298 0.0
4  4  -0.0  0.0 3.2850523
4  5  0.0  0.0 0.0
4  6  0.0  -0.2256189 -0.0
4  7  -0.0  -0.023456 -0.0
4  8  -0.0  -0.0 1.8332762
4  9  0.0  -0.0 0.0
4  10  -0.0  -0.0 0.1448683
4  11  -0.0146673  0.0 0.0
4  12  0.0  1.383261 0.0
4  13  -0.0  -0.0 -0.0715286
4  14  -0.0274011  0.0 -0.0
4  15  -0.0  0.0 -0.0
4  16  0.0  0.0 -0.2617013
4  17  -0.0  -0.1552691 -0.0
4  18  0.0  -0.0 0.3743368
4  19  0.0  -0.0 0.0
4  20  0.0160014  -0.0 -0.0
4  21  -0.0361761  0.0 -0.0
4  22  -0.0  0.0142344 0.0
4  23  -0.0  -0.0 -0.2433462
4  24  -0.0  0.4765736 -0.0
4  25  0.0002214  -0.0 0.0
4  26  0.0  0.0382445 0.0
4  27  0.0  -0.0 0.878041
4  28  0.0  0.0 -0.5175225
4  29  -0.0  -0.0 -0.0
4  30  -0.0  0.0 0.4663737
5  5  -0.0  0.0 3.0417065
5  6  1.6762273  -0.0 0.0
5  7  -0.2670437  -0.0 0.0
5  8  -0.0  0.0 0.0
5  9  -0.0  0.0 -1.7064886
5  10  -0.0  0.0 0.0
5  11  0.0  -0.0035712 -0.0
5  12  0.9390943  -0.0 -0.0
5  13  -0.0  0.0 -0.0
5  14  0.0  0.0039364 -0.0
5  15  0.0  0.0 0.0063007
5  16  0.0  -0.0 0.0
5  17  -0.0130651  0.0 0.0
5  18  -0.0  0.0 -0.0
5  19  0.0  0.0 0.0037052
5  20  -0.0  0.0198543 -0.0
5  21  0.0  -0.0927201 -0.0
5  22  -0.0290642  -0.0 -0.0
5  23  -0.0  -0.0 -0.0
5  24  0.0740376  -0.0 -0.0
5  25  0.0  -0.1929202 -0.0
5  26  0.0237795  0.0 -0.0
5  27  -0.0  0.0 -0.0
5  28  0.0  0.0 0.0
5  29  0.0  0.0 1.1627326
5  30  -0.0  -0.0 -0.0
6  6  0.0  0.0 4.953726
6  7  -0.0  0.0 0.4341634
6  8  0.0  -0.2241082 -0.0
6  9  -0.5305202  -0.0 0.0
6  10  -0.0  -1.7854088 -0.0
6  11  -0.0  0.0 0.0
6  12  -0.0  -0.0 -0.2370028
6  13  0.0  0.0868786 0.0
6  14  0.0  0.0 0.0
6  15  0.0448246  0.0 -0.0
6  16  -0.0  0.4701009 0.0
6  17  0.0  0.0 -0.0127623
6  18  0.0  -0.4426422 -0.0
6  19  -0.0001435  -0.0 0.0
6  20  -0.0  -0.0 0.0
6  21  0.0  -0.0 0.0
6  22  -0.0  0.0 0.0522202
6  23  0.0  -0.1350529 -0.0
6  24  0.0  -0.0 0.7237211
6  25  0.0  0.0 0.0
6  26  -0.0  0.0 0.070865
6  27  0.0  -0.1161233 -0.0
6  28  -0.0  -0.0636802 -0.0
6  29  0.0037284  0.0 -0.0
6  30  0.0  0.0542088 -0.0
7  7  0.0  0.0 0.3715445
7  8  -0.0  0.0452996 -0.0
7  9  -0.1029966  -0.0 -0.0
7  10  0.0  -0.2178372 -0.0
7  11  -0.0  0.0 0.0
7  12  0.0  -0.0 0.1238285
7  13  0.0  -0.005291 0.0
7  14  0.0  -0.0 0.0
7  15  0.0135877  0.0 0.0
7  16  -0.0  0.0958402 0.0
7  17  -0.0  0.0 -0.013744
7  18  0.0  -0.084746 -0.0
7  19  -0.0015065  0.0 0.0
7  20  0.0  -0.0 0.0
7  21  0.0  -0.0 -0.0
7  22  0.0  0.0 0.0049027
7  23  0.0  -0.0800926 -0.0
7  24  0.0  -0.0 -0.1618363
7  25  0.0  0.0 -0.0
7  26  -0.0  0.0 0.0307145
7  27  0.0  -0.0237067 -0.0
7  28  -0.0  0.0613939 0.0
7  29  0.0111271  0.0 0.0
7  30  0.0  -0.0624433 -0.0
8  8  -0.0  -0.0 2.318537
8  9  0.0  -0.0 0.0
8  10  0.0  0.0 0.7833192
8  11  -0.0507779  0.0 0.0
8  12  0.0  1.1101491 0.0
8  13  -0.0  0.0 -0.0306103
8  14  -0.317129  0.0 -0.0
8  15  -0.0  0.0 -0.0
8  16  0.0  0.0 0.4000766
8  17  -0.0  -0.3317486 -0.0
8  18  0.0  0.0 -0.1063768
8  19  -0.0  -0.0 0.0
8  20  0.0721545  -0.0 -0.0
8  21  -0.2219548  0.0 -0.0
8  22  -0.0  0.0177919 0.0
8  23  -0.0  0.0 -0.0171611
8  24  0.0  0.74465 0.0
8  25  0.0540306  0.0 -0.0
8  26  0.0  -0.0124375 -0.0
8  27  0.0  0.0 0.0559846
8  28  0.0  0.0 0.0762574
8  29  -0.0  0.0 0.0
8  30  -0.0  0.0 -0.1735273
9  9  0.0  0.0 2.128008
9  10  -0.0  0.0 0.0
9  11  -0.0  0.0165828 -0.0
9  12  -1.5134515  -0.0 0.0
9  13  0.0  0.0 -0.0
9  14  -0.0  -0.0131531 0.0
9  15  -0.0  0.0 0.0623122
9  16  0.0  -0.0 0.0
9  17  0.0517029  0.0 -0.0
9  18  -0.0  -0.0 -0.0
9  19  0.0  -0.0 0.0103069
9  20  -0.0  0.0019231 0.0
9  21  -0.0  0.0161264 0.0
9  22  -0.0787616  0.0 -0.0
9  23  -0.0  0.0 -0.0
9  24  -0.9327751  0.0 -0.0
9  25  -0.0  0.0587239 0.0
9  26  0.0470242  -0.0 0.0
9  27  -0.0  -0.0 -0.0
9  28  0.0  -0.0 0.0
9  29  -0.0  0.0 0.0224733
9  30  -0.0  -0.0 -0.0
10  10  0.0  -0.0 3.9149492
10  11  -0.0949265  0.0 0.0
10  12  0.0  -1.5746898 0.0
10  13  -0.0  -0.0 0.1023994
10  14  -0.3661216  0.0 -0.0
10  15  -0.0  0.0 -0.0
10  16  0.0  0.0 0.3375048
10  17  -0.0  -0.3339816 -0.0
10  18  -0.0  -0.0 0.1267388
10  19  -0.0  0.0 0.0
10  20  0.0444172  -0.0 -0.0
10  21  -0.2985075  0.0 -0.0
10  22  -0.0  0.0299686 0.0
10  23  -0.0  -0.0 0.0877996
10  24  0.0  -0.7352804 0.0
10  25  0.0751252  0.0 -0.0
10  26  -0.0  0.0484242 -0.0
10  27  0.0  0.0 0.0927636
10  28  0.0  0.0 0.0776514
10  29  0.0  -0.0 0.0
10  30  -0.0  0.0 -0.183454
11  11  -0.0  0.0 4.9596155
11  12  0.0  -0.0 0.0
11  13  -1.3719527  0.0 -0.0
11  14  -0.0  0.0 0.0777935
11  15  -0.0  0.3950116 -0.0
11  16  -0.2784562  0.0 0.0
11  17  -0.0  -0.0 0.0
11  18  0.2163726  -0.0 -0.0
11  19  0.0  -0.0197945 -0.0
11  20  -0.0  0.0 -0.2174657
11  21  -0.0  -0.0 0.6476861
11  22  0.0  -0.0 -0.0
11  23  0.0061228  -0.0 -0.0
11  24  -0.0  0.0 -0.0
11  25  -0.0  0.0 -0.9984232
11  26  -0.0  0.0 -0.0
