 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:   -0.000000   -0.000000    0.617536 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000     -1.056077      4.5216      274.20
     2      0.000000     -0.000000      0.240766      4.8934      253.37
     3      0.000000     -0.000000      1.297145      5.5668      222.72
     4     -0.000000      0.000000     -1.075144      5.7838      214.36
     5      0.000000     -0.000000     -1.640356      8.4033      147.54
     6     -0.000000     -0.000000     -0.957813      8.7992      140.90
     7     -0.000000      0.000000     -0.830294      9.0659      136.76
     8      0.000000      0.000000      0.177244      9.4380      131.37
     9     -0.000000     -0.000000      0.206353      9.9712      124.34
    10      0.000000     -0.000000     -2.813982     10.3225      120.11
    11     -0.000000      0.000000      0.766676     12.4189       99.84
    12     -0.000000     -0.000000      1.236559     13.2289       93.72
    13      0.000000     -0.000000      2.295720     13.7656       90.07
    14      0.000000      0.000000      1.704526     13.7708       90.03
    15     -0.000000      0.000000      1.266008     14.4390       85.87
    16     -0.000000     -0.000000      2.947294     14.6466       84.65
    17     -0.000000     -0.000000     -1.044125     15.2009       81.56
    18      0.000000     -0.000000      0.419180     15.4365       80.32
    19     -0.000000      0.000000     -0.692904     16.1066       76.98
    20      0.000000     -0.000000      1.941897     16.1418       76.81
    21      0.000000     -0.000000      3.102869     16.8637       73.52
    22      0.000000     -0.000000      0.766015     17.2684       71.80
    23     -0.000000     -0.000000      1.455706     17.7007       70.04
    24      0.000000      0.000000      0.883852     17.8162       69.59
    25      0.000000     -0.000000      0.675433     18.7294       66.20
    26     -0.000000     -0.000000      1.826015     18.7457       66.14
    27     -0.000000     -0.000000     -0.712429     19.0500       65.08
    28     -0.000000     -0.000000      0.299118     19.0525       65.08
    29      0.000000     -0.000000     -0.738279     19.3445       64.09
    30     -0.000000      0.000000     -0.380356     19.5748       63.34
