0  -3109.0888969344633
1  -3103.6071969344634
2  -3103.1176969344633
3  -3102.328696934463
4  -3102.1912969344635
5  -3101.466796934463
6  -3099.1271969344634
7  -3098.8368969344633
8  -3097.8759969344633
9  -3097.7525969344633
10  -3096.963196934463
11  -3096.4877969344634
12  -3096.071496934463
13  -3095.523896934463
14  -3094.8445969344634
15  -3094.8098969344633
16  -3094.8002969344634
17  -3094.173396934463
18  -3094.0873969344634
19  -3094.021396934463
20  -3094.0079969344633
21  -3093.926496934463
22  -3093.8624969344633
23  -3093.4074969344633
24  -3093.356096934463
25  -3093.3550969344633
26  -3092.7734969344633
27  -3092.573796934463
28  -3092.5187969344634
29  -3092.4803969344634
30  -3092.3445969344634
