 Note: The dipole moments shown below include both nuclear charge and electronic contributions
 Ground state dipole moment in X,Y,Z:    0.000000   -0.000000   -0.254112 a.u.

 Excited state dipole moments (a.u.):
  State         X             Y             Z        exc.(eV)    exc.(nm)
     1     -0.000000     -0.000000      0.069557      5.4817      226.18
     2      0.000000     -0.000000      0.548162      5.9712      207.64
     3      0.000000     -0.000000     -0.156540      6.7602      183.40
     4      0.000000      0.000000     -0.482020      6.8976      179.75
     5      0.000000     -0.000000     -0.889582      7.6221      162.66
     6      0.000000     -0.000000      1.013313      9.9617      124.46
     7      0.000000      0.000000     -2.817367     10.2520      120.94
     8      0.000000     -0.000000     -1.468174     11.2129      110.57
     9      0.000000     -0.000000     -1.290673     11.3363      109.37
    10      0.000000     -0.000000      0.520489     12.1257      102.25
    11     -0.000000      0.000000     -2.727217     12.6011       98.39
    12     -0.000000     -0.000000      1.773123     13.0174       95.24
    13      0.000000     -0.000000      2.124608     13.5650       91.40
    14     -0.000000     -0.000000      1.775365     14.2443       87.04
    15      0.000000     -0.000000      1.334290     14.2790       86.83
    16      0.000000      0.000000      1.341866     14.2886       86.77
    17     -0.000000     -0.000000      1.182622     14.9155       83.12
    18     -0.000000     -0.000000      0.563698     15.0015       82.65
    19     -0.000000      0.000000      1.734154     15.0675       82.29
    20      0.000000     -0.000000      0.774358     15.0809       82.21
    21     -0.000000      0.000000      0.713642     15.1624       81.77
    22      0.000000     -0.000000      0.837457     15.2264       81.43
    23      0.000000     -0.000000      1.104692     15.6814       79.06
    24      0.000000     -0.000000      0.044191     15.7328       78.81
    25     -0.000000      0.000000     -0.036428     15.7338       78.80
    26      0.000000      0.000000      0.457759     16.3154       75.99
    27     -0.000000      0.000000     -0.307706     16.5151       75.07
    28      0.000000     -0.000000     -1.010781     16.5701       74.82
    29     -0.000000     -0.000000     -0.166138     16.6085       74.65
    30      0.000000      0.000000      2.462156     16.7443       74.05
